Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Stirge,5195219-stirge,MM (2024),299.0,Monstrosity,Tiny,generic,N,0.125,2,19.0,-3.0,3.0,0.0,-4.0,-1.0,-2.0,-3,3,0,-4,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,13.0,5.0,5.0,-1.2,-1.2,5.0,5.0,6.5,6.5,
Stone Giant,5195220-stone-giant,MM (2024),300.0,Giant,Huge,generic,N,7.0,3,2600.0,6.0,2.0,5.0,0.0,1.0,-1.0,6,5,8,0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,17.0,17.0,126.5,138.0,3.7,3.7,9.0,9.0,48.833332,48.833332,17.0
Stone Golem,4904850-stone-golem,MM (2024),301.0,Construct,Large,generic,N,10.0,4,5700.0,6.0,-1.0,5.0,-4.0,0.0,-5.0,6,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,18.0,18.0,220.5,246.5,0.2,4.2,10.0,11.0,48.0,48.0,
Storm Giant,5195221-storm-giant,MM (2024),302.0,Giant,Huge,generic,N,13.0,5,10000.0,9.0,2.0,5.0,3.0,5.0,4.0,14,2,10,3,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,16.0,16.0,230.0,230.0,8.0,8.0,14.0,14.0,85.333336,85.333336,18.0
Strahd Skeleton,6491389-strahd-skeleton,RTHW,269.0,Undead,Medium,generic,N,4.0,2,1000.0,3.0,1.0,2.0,1.0,2.0,3.0,5,1,2,1,2,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,65.0,72.0,2.3,2.3,5.0,5.0,29.0,29.0,13.0
Strahd von Zarovich,6491390-strahd-von-zarovich,RTHW,42.0,Undead,Medium,unique,L,15.0,5,13000.0,4.0,4.0,4.0,5.0,2.0,4.0,4,9,4,5,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,9.0,1.0,16.0,16.0,204.0,304.5,6.3,6.3,9.0,9.0,110.833336,155.16667,18.0
Strahd von Zarovich,6491390-strahd-von-zarovich,RTHW,42.0,Undead,Medium,unique,LD,16.0,5,15000.0,4.0,4.0,4.0,5.0,2.0,4.0,4,9,4,5,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,9.0,1.0,16.0,16.0,204.0,334.5,6.3,6.3,9.0,9.0,133.33333,186.66667,18.0
Strigoi,6491391-strigoi,RTHW,270.0,Monstrosity,Medium,generic,N,4.0,2,1000.0,3.0,2.0,3.0,0.0,3.0,0.0,5,4,3,0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,16.0,18.0,52.5,73.5,2.5,2.5,5.0,5.0,32.5,37.166668,13.0
Succubus,4904865-succubus,MM (2024),303.0,Fiend,Medium,generic,N,4.0,2,1000.0,-1.0,3.0,1.0,2.0,1.0,5.0,-1,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,3.0,1.0,15.0,15.0,71.5,85.8,1.8,1.8,7.0,7.0,20.5,27.5,15.0
Swanmay,5900679-swanmay,FRAiF,281.0,Fey,Medium,generic,N,3.0,2,600.0,0.0,4.0,2.0,0.0,3.0,2.0,0,4,4,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,14.0,18.0,71.5,71.5,2.5,2.5,6.0,6.0,26.0,26.0,13.0
Swarm of Bats,5195222-swarm-of-bats,MM (2024),370.0,Beast,Large,generic,N,0.25,2,37.0,-3.0,2.0,0.0,-4.0,1.0,-3.0,-3,2,0,-4,1,-3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,11.0,22.0,-1.2,-1.2,4.0,4.0,3.75,3.75,
Swarm of Crawling Claws,5174959-swarm-of-crawling-claws,MM (2024),83.0,Undead,Medium,generic,N,3.0,2,600.0,2.0,2.0,0.0,-3.0,0.0,-3.0,2,2,0,-3,0,-3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,49.5,99.0,-0.3,-0.3,4.0,4.0,16.5,16.5,
Swarm of Dretches,5195223-swarm-of-dretches,MM (2024),104.0,Fiend,Large,generic,N,4.0,2,1000.0,2.0,0.0,2.0,-3.0,-1.0,-4.0,2,0,2,-3,-1,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,2.0,12.0,14.0,45.0,90.0,-0.7,-0.7,4.0,4.0,22.0,22.0,
Swarm of Infesting Insects,6491393-swarm-of-infesting-insects,RTHW,271.0,Beast,Medium,generic,N,2.0,2,300.0,-4.0,2.0,1.0,-5.0,-2.0,-5.0,-4,2,1,-5,-2,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,14.0,33.0,66.0,-2.2,-2.2,4.0,4.0,9.5,9.5,
Swarm of Insects,5195224-swarm-of-insects,MM (2024),270.0,Beast,Medium,generic,N,0.5,2,75.0,-4.0,1.0,2.0,-5.0,-2.0,-5.0,-4,1,2,-5,-2,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,19.5,39.0,-2.2,-2.2,3.0,3.0,4.75,4.75,
Swarm of Larvae,5195225-swarm-of-larvae,MM (2024),193.0,Fiend,Large,generic,N,1.0,2,150.0,2.0,0.0,2.0,-2.0,1.0,-4.0,2,0,2,-2,1,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,13.0,13.0,22.5,45.0,-0.2,-0.2,4.0,4.0,8.0,8.0,
Swarm of Lemures,5195226-swarm-of-lemures,MM (2024),194.0,Fiend,Large,generic,N,3.0,2,600.0,2.0,-2.0,2.0,-5.0,1.0,-4.0,2,-2,2,-5,1,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,2.0,12.0,12.0,45.0,90.0,-1.0,-1.0,4.0,4.0,10.0,10.0,
Swarm of Piranhas,5195227-swarm-of-piranhas,MM (2024),370.0,Beast,Medium,generic,N,1.0,2,150.0,1.0,3.0,-1.0,-5.0,-2.0,-4.0,1,3,-1,-5,-2,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,13.0,13.0,28.0,56.0,-1.3,-1.3,5.0,8.0,6.75,6.75,
Swarm of Rats,5195228-swarm-of-rats,MM (2024),370.0,Beast,Medium,generic,N,0.25,2,37.0,-1.0,0.0,-1.0,-4.0,0.0,-4.0,-1,2,-1,-4,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0,10.0,14.0,28.0,-1.3,-1.3,2.0,2.0,3.75,3.75,
Swarm of Ravenous Insects,6491394-swarm-of-ravenous-insects,RTHW,271.0,Beast,Medium,generic,N,3.0,2,600.0,-4.0,2.0,2.0,-5.0,1.0,-5.0,-4,2,2,-5,1,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,14.0,39.0,78.0,-1.5,-1.5,4.0,4.0,15.5,20.0,
Swarm of Ravens,5195229-swarm-of-ravens,MM (2024),371.0,Beast,Medium,generic,N,0.25,2,37.0,-2.0,2.0,1.0,-3.0,1.0,-2.0,-2,2,1,-3,1,-2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,11.0,22.0,-0.5,-0.5,4.0,4.0,4.0,4.0,
Swarm of Stirges,5195230-swarm-of-stirges,MM (2024),299.0,Monstrosity,Medium,generic,N,2.0,2,300.0,-3.0,3.0,0.0,-4.0,-1.0,-2.0,-3,3,0,-4,-1,-2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,14.0,14.0,36.0,72.0,-1.2,-1.2,5.0,5.0,18.25,18.25,
Swarm of Venomous Snakes,5195231-swarm-of-venomous-snakes,MM (2024),371.0,Beast,Medium,generic,N,2.0,2,300.0,-1.0,4.0,0.0,-5.0,0.0,-4.0,-1,4,0,-5,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,14.0,14.0,36.0,72.0,-1.0,-1.0,6.0,6.0,18.0,18.0,
Swarm of Zombie Limbs,6491395-swarm-of-zombie-limbs,RTHW,282.0,Undead,Medium,generic,N,1.0,2,150.0,1.0,2.0,2.0,-5.0,-3.0,-4.0,1,2,2,-5,-3,-4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,26.0,26.0,-1.2,-1.2,4.0,4.0,7.25,7.25,
Szass Tam,6719633-szass-tam,AUD,126.0,Undead,Medium,unique,L,23.0,7,50000.0,1.0,2.0,3.0,6.0,4.0,4.0,1,9,10,13,11,4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,16.0,1.0,20.0,20.0,397.5,517.5,8.0,13.0,13.0,13.0,186.0,223.2,21.0
Szass Tam,6719633-szass-tam,AUD,126.0,Undead,Medium,unique,LL,24.0,7,62000.0,1.0,2.0,3.0,6.0,4.0,4.0,1,9,10,13,11,4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,16.0,1.0,20.0,20.0,397.5,547.5,8.0,13.0,13.0,13.0,222.0,266.4,21.0
Taisus,6719582-taisus,AU,148.0,Aberration,Huge,generic,L,19.0,6,22000.0,3.0,4.0,5.0,7.0,6.0,4.0,3,10,11,13,12,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,18.0,23.0,310.5,430.5,8.8,12.8,13.0,13.0,111.0,111.0,21.0
Tarkanan Marauder,5976761-tarkanan-marauder,EFotA,73.0,Humanoid,Medium,generic,N,11.0,4,6800.0,2.0,3.0,5.0,3.0,2.0,1.0,2,7,9,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,16.0,16.0,247.0,247.0,4.7,6.7,7.0,9.0,40.5,61.5,
Tarkanan Ruffian,5976762-tarkanan-ruffian,EFotA,73.0,Humanoid,Medium,generic,N,1.0,2,150.0,2.0,1.0,2.0,0.0,0.0,1.0,2,3,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,32.5,35.0,1.7,1.7,4.0,4.0,8.666667,13.5,
Tarrasque,5195232-tarrasque,MM (2024),305.0,Monstrosity,Gargantuan,generic,L,30.0,9,155000.0,10.0,0.0,10.0,-4.0,0.0,0.0,10,9,10,5,9,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,25.0,25.0,697.0,877.0,8.7,12.7,19.0,19.0,316.66666,316.66666,27.0
Tharashk Hunter,5976763-tharashk-hunter,EFotA,85.0,Humanoid,Medium,generic,N,6.0,3,2000.0,1.0,4.0,2.0,0.0,3.0,0.0,1,7,5,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,16.0,16.0,97.5,115.5,2.7,2.7,7.0,11.0,52.5,52.5,
Thri-kreen Marauder,5195233-thri-kreen-marauder,MM (2024),306.0,Monstrosity,Medium,generic,N,1.0,2,150.0,1.0,2.0,1.0,-1.0,1.0,-2.0,1,2,1,-1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,33.0,33.0,0.3,0.3,4.0,4.0,11.0,11.0,
Thri-kreen Psion,5195234-thri-kreen-psion,MM (2024),306.0,Monstrosity,Medium,generic,N,8.0,3,3500.0,4.0,2.0,2.0,4.0,1.0,0.0,7,5,5,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,6.0,1.0,16.0,22.0,149.5,149.5,4.2,4.2,7.0,7.0,54.666668,54.666668,15.0
Tiger,4775846-tiger,MM (2024),271.0,Beast,Large,generic,N,1.0,2,150.0,3.0,3.0,2.0,-4.0,1.0,-1.0,3,3,2,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,17.0,30.0,30.0,0.7,4.7,5.0,9.0,10.0,10.0,
Tough,5195235-tough,MM (2024),307.0,Humanoid,Medium,generic,N,0.5,2,75.0,2.0,1.0,2.0,0.0,0.0,0.0,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,32.5,32.5,0.8,0.8,3.0,4.0,6.5,6.5,
Tough Boss,4904883-tough-boss,MM (2024),307.0,Humanoid,Medium,generic,N,4.0,2,1000.0,3.0,2.0,3.0,0.0,0.0,0.0,5,2,5,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,82.5,82.5,2.3,2.3,4.0,5.0,26.0,26.0,
Transmuter Archmage,6719583-transmuter-archmage,AU,139.0,Humanoid,Medium,generic,N,15.0,5,13000.0,0.0,3.0,1.0,5.0,2.0,3.0,0,3,6,10,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,16.0,21.0,220.0,220.0,4.8,8.8,10.0,12.0,108.0,129.59999,18.0
Treant,5195236-treant,MM (2024),308.0,Plant,Huge,generic,N,9.0,4,4500.0,6.0,-1.0,5.0,1.0,3.0,1.0,6,-1,5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,16.0,138.0,138.0,2.5,2.5,10.0,10.0,88.0,88.0,
Tree Blight,5195237-tree-blight,MM (2024),44.0,Plant,Huge,generic,N,7.0,3,2600.0,6.0,0.0,5.0,-2.0,0.0,-4.0,6,0,5,-2,0,-4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,15.0,115.0,115.0,0.8,0.8,9.0,9.0,65.5,65.5,17.0
Triceratops,5195238-triceratops,MM (2024),372.0,Beast,Huge,generic,N,5.0,3,1400.0,6.0,-1.0,3.0,-4.0,0.0,-3.0,6,-1,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14.0,14.0,114.0,114.0,0.2,0.2,9.0,9.0,41.0,41.0,
Troglodyte,5195239-troglodyte,MM (2024),309.0,Monstrosity,Medium,generic,N,0.25,2,37.0,2.0,0.0,2.0,-2.0,0.0,-2.0,2,0,2,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,12.0,13.0,13.0,0.0,0.0,4.0,4.0,5.5,5.5,12.0
Troll,5195241-troll,MM (2024),310.0,Giant,Large,generic,N,5.0,3,1400.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,4,1,5,-2,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,94.5,139.5,0.8,0.8,7.0,7.0,33.0,33.0,
Troll Limb,5195240-troll-limb,MM (2024),310.0,Giant,Small,generic,N,0.5,2,75.0,4.0,1.0,0.0,-5.0,-1.0,-5.0,4,1,0,-5,-1,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,14.0,29.0,-1.0,-1.0,6.0,6.0,9.0,9.0,
Twig Blight,5195242-twig-blight,MM (2024),43.0,Plant,Small,generic,N,0.125,2,19.0,-2.0,2.0,0.0,-3.0,-1.0,-4.0,-2,2,0,-3,-1,-4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,7.0,7.0,-1.3,-1.3,4.0,5.0,4.5,4.5,
Tyrannosaurus Rex,5195243-tyrannosaurus-rex,MM (2024),372.0,Beast,Huge,generic,N,8.0,3,3500.0,7.0,0.0,4.0,-4.0,1.0,-1.0,10,0,4,-4,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,13.0,136.5,136.5,2.2,2.2,10.0,12.0,58.0,58.0,
Ultroloth,5195244-ultroloth,MM (2024),311.0,Fiend,Medium,generic,N,13.0,5,10000.0,4.0,3.0,4.0,4.0,2.0,4.0,4,3,4,4,2,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,8.0,1.0,19.0,21.0,221.0,309.4,3.5,9.5,9.0,9.0,71.0,71.0,17.0
Umber Hulk,5195245-umber-hulk,MM (2024),312.0,Monstrosity,Large,generic,N,5.0,3,1400.0,5.0,1.0,3.0,-1.0,0.0,0.0,5,1,3,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,18.0,18.0,93.5,99.5,1.3,1.3,8.0,8.0,36.0,36.0,14.0
Umbragen Shadow-Walker,5976764-umbragen-shadow-walker,EFotA,99.0,Humanoid,Medium,generic,N,9.0,4,4500.0,1.0,4.0,2.0,1.0,2.0,5.0,1,8,2,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,14.0,15.0,162.5,162.5,3.8,4.8,9.0,12.0,56.0,56.0,17.0
Unicorn,5195246-unicorn,MM (2024),313.0,Celestial,Large,generic,L,5.0,3,1400.0,4.0,2.0,2.0,0.0,3.0,3.0,4,2,2,0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,12.0,14.0,97.5,189.0,2.3,6.3,7.0,7.0,39.5,39.5,
Unspeakable Horror,6491396-unspeakable-horror,RTHW,274.0,Monstrosity,Huge,generic,N,8.0,3,3500.0,5.0,1.0,4.0,-4.0,2.0,3.0,5,1,7,-4,5,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,4.0,1.0,13.0,17.0,126.0,156.0,2.8,2.8,8.0,10.0,42.0,52.733334,15.0
Vadalis Heir,5976765-vadalis-heir,EFotA,85.0,Humanoid,Medium,generic,N,4.0,2,1000.0,1.0,3.0,2.0,0.0,3.0,1.0,1,5,4,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,14.0,52.0,52.0,2.7,2.7,5.0,6.0,43.333332,53.333332,13.0
Valindra Shadowmantle,5900680-valindra-shadowmantle,FRAiF,283.0,Undead,Medium,unique,L,21.0,7,33000.0,0.0,3.0,3.0,5.0,2.0,3.0,0,10,10,12,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.0,1.0,20.0,25.0,315.0,455.0,7.3,7.3,12.0,12.0,197.33333,223.33333,20.0
Valindra Shadowmantle,5900680-valindra-shadowmantle,FRAiF,283.0,Undead,Medium,unique,LL,22.0,7,41000.0,0.0,3.0,3.0,5.0,2.0,3.0,0,10,10,12,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.0,1.0,20.0,25.0,315.0,465.0,7.3,7.3,12.0,12.0,236.0,236.0,20.0
