Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
The Lord of Blades,486200-the-lord-of-blades,ERftLW,300.0,humanoid,medium,unique,L,18.0,6,20000.0,5.0,2.0,4.0,4.0,3.0,4.0,11,2,10,10,9,4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,19.0,19.0,195.5,195.5,7.7,7.7,11.0,11.0,161.0,161.0,18.0
The Lost,95296-the-lost,MToF,233.0,monstrosity,medium,legacy,N,7.0,3,2900.0,3.0,1.0,2.0,-2.0,-2.0,-3.0,3,1,2,-2,-2,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,15.0,15.0,78.0,117.0,-0.2,-0.2,6.0,6.0,45.0,72.0,
The Wretched,95303-the-wretched,MToF,233.0,monstrosity,small,legacy,N,0.25,2,50.0,-2.0,1.0,-1.0,-3.0,-2.0,-3.0,-2,1,-1,-3,-2,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,10.0,20.0,-1.7,-1.7,3.0,4.0,6.5,6.5,
Theran Chimera,909509-theran-chimera,MOoT,216.0,monstrosity,large,generic,N,7.0,3,2900.0,4.0,1.0,4.0,-4.0,2.0,0.0,4,1,7,-4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,95.0,95.0,2.2,2.2,7.0,7.0,52.0,52.0,15.0
Thorn Slinger,23132-thorn-slinger,TftYP,246.0,plant,large,unique,N,0.5,2,100.0,1.0,1.0,1.0,-5.0,0.0,-5.0,1,1,1,-5,0,-5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,32.5,32.5,-1.2,-1.2,3.0,3.0,11.0,11.0,
Thorny,17310-thorny,VGtM,197.0,plant,medium,legacy,N,1.0,2,200.0,1.0,1.0,1.0,-4.0,0.0,-2.0,1,1,1,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,27.5,42.5,-0.5,-0.5,3.0,3.0,8.0,8.0,
Thorny Vegepygmy,2560938-thorny-vegepygmy,MPMotM,253.0,plant,medium,generic,N,1.0,2,200.0,1.0,1.0,1.0,-4.0,0.0,-2.0,1,1,1,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,27.5,42.5,-0.5,-0.5,3.0,3.0,10.0,10.0,
Thorvin Twinbeard,280432-thorvin-twinbeard,WDH,216.0,humanoid,medium,unique,N,0.0,2,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,10.0,10.0,4.5,4.5,0.5,0.5,2.0,2.0,2.5,2.5,
Thought Spy,175859-thought-spy,GGtR,233.0,humanoid,medium,generic,N,1.0,2,200.0,0.0,2.0,0.0,3.0,1.0,2.0,0,2,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,17.0,27.0,27.0,1.3,1.3,4.0,4.0,12.0,12.0,
Thousand Teeth,309708-thousand-teeth,GoS,256.0,monstrosity,large,unique,L,6.0,3,2300.0,4.0,0.0,3.0,-4.0,0.0,-2.0,7,0,6,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,93.5,133.5,1.2,1.2,7.0,7.0,43.0,43.0,
Thri-kreen,17203-thri-kreen,MM (2014),288.0,humanoid,medium,generic,N,1.0,2,200.0,1.0,2.0,1.0,-1.0,1.0,-2.0,1,2,1,-1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,33.0,33.0,0.3,0.3,3.0,3.0,10.0,10.0,
Thri-kreen Gladiator,2821205-thri-kreen-gladiator,SAiS:BAM,60.0,monstrosity,medium,generic,N,7.0,3,2900.0,4.0,4.0,3.0,0.0,2.0,0.0,7,7,3,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,17.0,18.0,142.5,142.5,3.7,3.7,7.0,7.0,33.5,33.5,
Thri-kreen Hunter,2821206-thri-kreen-hunter,SAiS:BAM,61.0,monstrosity,medium,generic,N,2.0,2,450.0,2.0,3.0,1.0,0.0,2.0,-1.0,2,3,1,0,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,17.0,60.5,60.5,1.2,1.2,5.0,5.0,13.0,13.0,
Thri-kreen Mystic,2821207-thri-kreen-mystic,SAiS:BAM,61.0,monstrosity,medium,generic,N,5.0,3,1800.0,1.0,2.0,1.0,1.0,3.0,0.0,1,2,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,99.0,99.0,1.3,1.3,6.0,6.0,28.166666,28.166666,14.0
Thug,17035-thug,MM (2014),350.0,humanoid,medium,generic,N,0.5,2,100.0,2.0,0.0,2.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,32.5,32.5,0.7,0.7,4.0,5.0,10.0,10.0,
Thunderbeast Skeleton,297946-thunderbeast-skeleton,SKT,99.0,undead,huge,generic,N,3.0,2,700.0,4.0,0.0,2.0,-4.0,1.0,-3.0,4,0,2,-4,1,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,68.0,68.0,0.0,0.0,7.0,7.0,18.0,18.0,
Thurl Merosska,17425-thurl-merosska,PotA,192.0,humanoid,medium,unique,N,3.0,2,700.0,3.0,2.0,2.0,0.0,0.0,2.0,3,2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,19.0,70.5,70.5,1.5,1.5,5.0,5.0,23.333334,23.333334,
Thurstwell Vanthampur,417778-thurstwell-vanthampur,BGDiA,34.0,humanoid,medium,unique,N,0.125,2,25.0,-2.0,-1.0,-2.0,2.0,3.0,1.0,-2,-1,-2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,9.0,13.0,5.0,5.0,0.2,0.2,5.0,5.0,4.0,4.0,13.0
Tiamat,21927-tiamat,RoT,92.0,fiend,gargantuan,unique,L,30.0,9,155000.0,10.0,0.0,10.0,8.0,8.0,9.0,19,9,10,8,17,9,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.25,25.0,25.0,615.0,1068.8,12.0,16.0,19.0,19.0,659.0,659.0,26.0
Tiger,17036-tiger,MM (2014),339.0,beast,large,generic,N,1.0,2,200.0,3.0,2.0,2.0,-4.0,1.0,-1.0,3,2,2,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,37.5,37.5,0.5,0.5,5.0,5.0,11.0,11.0,
Time Dragon Wyrmling,3883566-time-dragon-wyrmling,PAitM:MPP,51.0,dragon,medium,generic,N,5.0,3,1800.0,4.0,0.0,3.0,3.0,1.0,3.0,4,3,6,3,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,75.0,75.0,4.3,4.3,7.0,9.0,40.0,40.0,14.0
Titanothere,3731056-titanothere,BPGotG,185.0,beast,huge,generic,N,5.0,3,1800.0,7.0,0.0,4.0,-4.0,1.0,-2.0,7,0,4,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,136.5,136.5,1.0,1.0,10.0,10.0,25.0,25.0,
Titivilus,96133-titivilus,MToF,178.0,fiend,medium,legacy,L,16.0,5,15000.0,4.0,6.0,3.0,7.0,6.0,8.0,4,11,8,7,11,13,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.25,20.0,20.0,127.5,365.6,9.0,13.0,9.0,9.0,52.0,62.0,21.0
Titivilus,2560939-titivilus,MPMotM,242.0,fiend,medium,unique,L,16.0,5,15000.0,4.0,6.0,3.0,7.0,6.0,8.0,4,11,8,7,11,13,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.25,20.0,20.0,150.0,393.8,9.0,13.0,9.0,9.0,52.0,62.0,21.0
Tixie Tockworth,3276653-tixie-tockworth,KftGV,85.0,humanoid,small,unique,N,7.0,3,2900.0,3.0,1.0,4.0,3.0,-1.0,0.0,3,1,4,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,75.0,120.0,2.7,2.7,6.0,6.0,58.0,58.0,15.0
Tlacatecolo,2739104-tlacatecolo,JttRC,65.0,fiend,medium,generic,N,5.0,3,1800.0,1.0,3.0,2.0,0.0,2.0,0.0,1,6,5,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,3.0,1.0,13.0,13.0,78.0,78.0,2.3,6.3,6.0,6.0,46.0,46.0,13.0
Tlexolotl,2739105-tlexolotl,JttRC,119.0,elemental,huge,generic,N,10.0,4,5900.0,7.0,0.0,3.0,-2.0,1.0,-1.0,7,0,3,-2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,104.5,134.5,1.3,1.3,11.0,11.0,64.666664,78.666664,15.0
Tlincalli,17305-tlincalli,VGtM,193.0,monstrosity,large,legacy,N,5.0,3,1800.0,3.0,1.0,3.0,-1.0,1.0,-1.0,3,1,3,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,85.0,85.0,1.0,1.0,6.0,6.0,28.0,28.0,
Tlincalli,2560940-tlincalli,MPMotM,243.0,monstrosity,large,generic,N,5.0,3,1800.0,3.0,1.0,3.0,-1.0,1.0,-1.0,3,1,3,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,17.0,85.0,85.0,1.0,1.0,6.0,6.0,29.0,29.0,
Tomb Tapper,1123129-tomb-tapper,IDRotF,310.0,construct,huge,generic,N,10.0,4,5900.0,6.0,0.0,5.0,2.0,2.0,0.0,6,0,5,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,207.0,207.0,2.5,2.5,10.0,10.0,54.0,54.0,
Topaz Dragon Wyrmling,2059757-topaz-dragon-wyrmling,FToD,223.0,dragon,medium,generic,N,2.0,2,450.0,2.0,1.0,1.0,2.0,1.0,2.0,2,3,3,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,33.0,33.0,2.8,2.8,4.0,4.0,20.666666,20.666666,11.0
Topaz Greatwyrm,2059758-topaz-greatwyrm,FToD,201.0,dragon,gargantuan,legendary,L,26.0,8,90000.0,9.0,2.0,9.0,10.0,7.0,7.0,9,10,17,10,15,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,21.0,21.0,507.0,627.0,12.7,12.7,17.0,17.0,173.83333,173.83333,25.0
Torogar Steelfist,417139-torogar-steelfist,BGDiA,112.0,monstrosity,large,unique,N,11.0,4,7200.0,7.0,3.0,5.0,-1.0,-1.0,3.0,11,3,9,-1,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,17.0,17.0,168.0,210.0,4.0,4.0,11.0,11.0,59.0,59.0,
Tortle,2560942-tortle,MPMotM,244.0,humanoid,medium,generic,N,0.25,2,50.0,2.0,0.0,1.0,0.0,1.0,1.0,2,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,22.0,22.0,0.8,0.8,4.0,4.0,6.5,6.5,
Tortle Druid,36903-tortle-druid,MToF,242.0,humanoid,medium,legacy,N,2.0,2,450.0,2.0,0.0,1.0,0.0,2.0,1.0,2,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,33.0,33.0,1.0,1.0,4.0,4.0,27.0,27.0,12.0
Tortle Druid,2560941-tortle-druid,MPMotM,244.0,humanoid,medium,generic,N,2.0,2,450.0,2.0,0.0,1.0,0.0,2.0,1.0,2,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,33.0,33.0,1.0,1.0,4.0,4.0,18.0,18.0,12.0
Tower Hand,4635161-tower-hand,QftIS,217.0,humanoid,medium,generic,N,0.5,2,100.0,0.0,2.0,1.0,1.0,2.0,-1.0,0,2,1,1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,22.0,29.5,0.8,0.8,4.0,4.0,11.0,11.0,
Tower Sage,4635162-tower-sage,QftIS,217.0,humanoid,medium,generic,N,1.0,2,200.0,0.0,0.0,0.0,3.0,2.0,3.0,0,0,0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,14.0,22.5,22.5,1.3,1.3,5.0,5.0,18.333334,18.333334,13.0
Transcendent Order Conduit,3883567-transcendent-order-conduit,PAitM:MPP,62.0,humanoid,medium,generic,N,8.0,3,3900.0,0.0,4.0,2.0,0.0,4.0,1.0,0,4,2,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,18.0,18.0,97.5,114.0,2.8,2.8,7.0,7.0,33.0,44.0,15.0
Transcendent Order Instinct,3883568-transcendent-order-instinct,PAitM:MPP,62.0,humanoid,medium,generic,N,3.0,2,700.0,0.0,3.0,1.0,0.0,3.0,1.0,0,3,1,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,16.0,49.5,60.0,2.0,2.0,5.0,5.0,22.5,22.5,
Transmuter,17341-transmuter,VGtM,218.0,humanoid,medium,legacy,N,5.0,3,1800.0,-1.0,2.0,0.0,3.0,1.0,0.0,-1,2,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,17.0,40.5,60.8,1.8,1.8,6.0,6.0,67.333336,67.333336,14.0
Transmuter Wizard,2560943-transmuter-wizard,MPMotM,265.0,humanoid,medium,generic,N,5.0,3,1800.0,-1.0,2.0,0.0,3.0,1.0,0.0,-1,2,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,49.5,49.5,1.8,1.8,6.0,6.0,58.5,58.5,
Trapper,17306-trapper,VGtM,194.0,monstrosity,large,legacy,N,3.0,2,700.0,3.0,0.0,3.0,-4.0,1.0,-3.0,3,0,3,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,85.0,85.0,0.0,0.0,6.0,6.0,20.0,20.0,14.0
Trapper,2560944-trapper,MPMotM,245.0,monstrosity,large,generic,N,3.0,2,700.0,3.0,0.0,3.0,-4.0,1.0,-3.0,3,0,3,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,68.0,68.0,0.0,0.0,5.0,5.0,17.0,17.0,13.0
Treant,17037-treant,MM (2014),289.0,plant,huge,generic,N,9.0,4,5000.0,6.0,-1.0,5.0,1.0,3.0,1.0,6,-1,5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,16.0,16.0,138.0,207.0,2.5,2.5,10.0,10.0,44.0,44.0,
Treant Sapling,1979812-treant-sapling,TWBtW,36.0,plant,large,generic,N,2.0,2,450.0,3.0,-1.0,2.0,1.0,1.0,0.0,3,-1,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14.0,14.0,45.0,45.0,1.0,1.0,5.0,5.0,30.0,30.0,
Tree Blight,17363-tree-blight,TWBtW,230.0,plant,huge,generic,N,7.0,3,2900.0,6.0,0.0,5.0,-2.0,0.0,-4.0,6,0,5,-2,0,-4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,138.0,138.0,0.8,0.8,9.0,9.0,51.833332,51.833332,
Tressym,17353-tressym,SKT,242.0,beast,tiny,generic,N,0.0,2,10.0,-4.0,2.0,0.0,0.0,1.0,1.0,-4,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,
Tri-flower Frond,33267-tri-flower-frond,ToA,234.0,plant,medium,generic,N,0.5,2,100.0,-5.0,0.0,1.0,-5.0,0.0,-5.0,-5,0,1,-5,0,-5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,11.0,29.0,-2.3,-2.3,2.0,2.0,12.0,12.0,11.0
Tribal Warrior,17038-tribal-warrior,MM (2014),350.0,humanoid,medium,generic,N,0.125,2,25.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1,0,1,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,11.0,11.0,0.0,0.0,3.0,4.0,5.5,5.5,
Triceratops,17039-triceratops,MM (2014),80.0,beast,huge,generic,N,5.0,3,1800.0,6.0,-1.0,3.0,-4.0,0.0,-3.0,6,-1,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,13.0,13.0,95.0,95.0,0.2,0.2,9.0,9.0,31.333334,31.333334,
Tridrone,17177-tridrone,MM (2014),225.0,construct,medium,generic,N,0.5,2,100.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,1,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,16.5,16.5,0.2,0.2,3.0,3.0,12.0,12.0,
Triton Master of Waves,909510-triton-master-of-waves,MOoT,245.0,humanoid,medium,generic,N,8.0,3,3900.0,3.0,0.0,3.0,0.0,1.0,4.0,3,3,3,3,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,105.0,135.0,3.3,3.3,7.0,7.0,76.0,76.0,15.0
Triton Shorestalker,909511-triton-shorestalker,MOoT,244.0,humanoid,medium,generic,N,2.0,2,450.0,0.0,3.0,2.0,0.0,2.0,0.0,0,3,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,17.0,32.5,32.5,1.2,1.2,5.0,5.0,32.0,32.0,
