Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Prof,Dex Prof,Con Prof,Int Prof,Wis Prof,Cha Prof,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,AC,adj AC,HP,adj HP,AC adjustments,AB,adj AB,DPR,adj DPR,Save DC
MM,279.0,undead,medium,generic,N,1.0,2,200.0,-5.0,2.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,-5,2,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,22.5,44.0,[],4.0,4.0,10.0,10.0,
IDRotF,144.0,humanoid,small,unique,N,0.5,2,100.0,-2.0,2.0,2.0,2.0,-1.0,3.0,False,False,False,False,False,False,-2,2,2,2,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,33.0,33.0,['shield'],5.0,5.0,7.6666665,7.6666665,13.0
IDRotF,309.0,beast,gargantuan,generic,N,8.0,3,3900.0,8.0,-1.0,3.0,-4.0,1.0,-3.0,False,False,False,False,False,False,8,-1,3,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,189.0,189.0,[],11.0,11.0,42.0,42.0,
GGtR,183.0,monstrosity,large,legendary,L,11.0,4,7200.0,4.0,2.0,3.0,4.0,4.0,4.0,False,False,False,False,False,False,4,2,3,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,136.0,136.0,"['shield', 'counterspell']",8.0,8.0,82.0,82.0,
MM,281.0,monstrosity,large,legendary,LL,17.0,6,18000.0,6.0,0.0,5.0,3.0,4.0,6.0,False,True,True,True,True,False,6,6,11,9,10,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,199.5,248.8,['4 saves'],12.0,12.0,109.0,109.0,18.0
MM,282.0,monstrosity,large,legendary,LL,11.0,4,7200.0,4.0,2.0,3.0,4.0,4.0,4.0,False,False,False,False,False,False,4,2,3,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,136.0,170.0,['shield'],8.0,8.0,65.0,65.0,
MM,328.0,beast,large,generic,N,1.0,2,200.0,2.0,3.0,1.0,-4.0,0.0,-3.0,False,False,False,False,False,False,2,3,1,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,26.0,26.0,"['web', 'web']",5.0,5.0,15.0,15.0,11.0
SaCoC,216.0,construct,medium,generic,N,0.25,2,50.0,2.0,-1.0,2.0,1.0,1.0,-1.0,False,False,False,False,False,False,2,-1,2,1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,26.0,26.0,[],4.0,4.0,5.5,6.6666665,12.0
IDRotF,302.0,monstrosity,large,generic,N,5.0,3,1800.0,5.0,1.0,3.0,-1.0,2.0,0.0,False,False,False,False,False,False,5,1,3,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,16.0,85.0,85.0,['magic resistance'],8.0,10.0,37.0,37.0,
OotA,228.0,plant,large,generic,N,4.0,2,1100.0,4.0,0.0,3.0,-4.0,-2.0,-5.0,False,False,False,False,False,False,4,0,3,-4,-2,-5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,93.5,93.5,[],6.0,6.0,22.0,22.0,
OotA,229.0,plant,medium,generic,N,3.0,2,700.0,4.0,0.0,2.0,-4.0,-2.0,-5.0,False,False,False,False,False,False,4,0,2,-4,-2,-5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,65.0,75.0,[],6.0,6.0,22.0,22.0,
MM,230.0,plant,medium,generic,N,1.0,2,200.0,3.0,1.0,3.0,-4.0,-2.0,-5.0,False,False,False,False,False,False,3,1,3,-4,-2,-5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,45.0,45.0,[],5.0,5.0,12.0,12.0,
MM,283.0,fey,tiny,generic,N,0.25,2,50.0,-4.0,4.0,0.0,2.0,1.0,0.0,False,False,False,False,False,False,-4,4,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,2.5,2.5,[],6.0,6.0,1.0,1.0,
MM,,humanoid,medium,generic,N,1.0,2,200.0,0.0,2.0,0.0,1.0,2.0,3.0,False,False,False,False,False,False,0,2,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,27.0,27.0,['cunning action'],4.0,4.0,18.0,18.0,
WBtW,110.0,construct,tiny,unique,N,0.25,2,50.0,-4.0,2.0,0.0,0.0,-1.0,2.0,False,False,False,False,False,False,-4,2,0,0,-1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,17.5,17.5,[],4.0,4.0,4.5,4.5,
SAiS:BAM,58.0,monstrosity,medium,generic,N,3.0,2,700.0,1.0,1.0,3.0,2.0,2.0,-2.0,False,False,True,True,False,False,1,1,5,4,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,52.5,52.5,['2 saves'],,,,,
SAiS:BAM,58.0,monstrosity,medium,generic,N,0.5,2,100.0,1.0,1.0,1.0,1.0,1.0,-2.0,False,False,False,False,False,False,1,1,1,1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,22.0,22.0,[],,,,,
VRGtR,245.0,aberration,huge,legendary,L,21.0,7,33000.0,7.0,1.0,8.0,8.0,6.0,7.0,False,False,True,True,True,True,7,1,15,15,13,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,290.0,410.0,['4 saves'],14.0,14.0,220.5,220.5,23.0
VRGtR,245.0,aberration,medium,legendary,L,19.0,6,22000.0,5.0,4.0,7.0,7.0,5.0,6.0,False,False,False,True,True,True,5,4,7,13,11,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,241.5,331.5,['3 saves'],11.0,11.0,142.5,142.5,21.0
MPMotM,227.0,aberration,small,generic,N,0.25,2,50.0,-2.0,1.0,0.0,-1.0,0.0,-2.0,False,False,False,False,False,False,-2,1,0,-1,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,17.5,17.5,[],3.0,3.0,6.0,6.0,
MToF,234.0,aberration,small,legacy,N,0.25,2,50.0,-2.0,1.0,0.0,-1.0,0.0,-2.0,False,False,False,False,False,False,-2,1,0,-1,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,17.5,17.5,[],3.0,3.0,6.0,6.0,
MPMotM,227.0,aberration,large,generic,N,10.0,4,5900.0,5.0,-1.0,5.0,-2.0,1.0,-1.0,False,True,False,False,True,False,5,3,5,-2,5,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,136.5,249.8,['2 saves'],9.0,9.0,32.666668,38.666668,
MToF,234.0,aberration,large,legacy,N,10.0,4,5900.0,5.0,-1.0,5.0,-2.0,1.0,-1.0,False,True,False,False,True,False,5,3,5,-2,5,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,136.5,249.8,['2 saves'],9.0,9.0,32.666668,38.666668,
MPMotM,228.0,aberration,medium,legendary,L,16.0,5,15000.0,3.0,1.0,6.0,4.0,1.0,3.0,False,True,False,False,True,True,3,6,6,4,6,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,18.0,168.0,262.5,['3 saves'],8.0,8.0,81.0,111.0,19.0
MToF,235.0,aberration,medium,legacy,L,16.0,5,15000.0,3.0,1.0,6.0,4.0,1.0,3.0,False,True,False,False,True,True,3,6,6,4,6,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0,18.0,168.0,262.5,['3 saves'],8.0,8.0,68.666664,98.666664,16.0
MPMotM,229.0,aberration,medium,generic,N,5.0,3,1800.0,-1.0,4.0,1.0,0.0,1.0,-2.0,False,True,True,False,False,False,-1,7,4,0,1,-2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,71.5,89.4,"['2 saves', 'shadow stealth']",7.0,7.0,28.333334,47.0,
MToF,236.0,aberration,medium,legacy,N,5.0,3,1800.0,-1.0,4.0,1.0,0.0,1.0,-2.0,False,True,True,False,False,False,-1,7,4,0,1,-2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,71.5,71.5,"['2 saves', 'shadow stealth']",7.0,7.0,39.666668,70.0,
MPMotM,230.0,aberration,medium,generic,N,13.0,5,10000.0,2.0,1.0,4.0,6.0,4.0,3.0,False,True,False,True,True,True,2,6,4,11,9,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,153.0,241.3,['4 saves'],11.0,11.0,64.0,75.0,19.0
MToF,236.0,aberration,medium,legacy,N,13.0,5,10000.0,2.0,1.0,4.0,6.0,4.0,3.0,False,True,False,True,True,True,2,6,4,11,9,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,153.0,241.3,['4 saves'],11.0,11.0,64.0,69.5,19.0
SAiS:BAM,59.0,celestial,medium,generic,N,5.0,3,1800.0,-5.0,0.0,0.0,4.0,3.0,3.0,False,False,False,False,False,False,-5,0,0,4,3,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,72.0,72.0,[],,,,,
WDotMM,142.0,construct,huge,unique,N,11.0,4,7200.0,6.0,-1.0,5.0,-4.0,0.0,-5.0,False,False,False,False,False,False,6,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,19.0,230.0,287.5,['magic resistance'],10.0,10.0,38.0,38.0,
MPMotM,231.0,monstrosity,large,generic,N,1.0,2,200.0,2.0,3.0,2.0,-4.0,0.0,-4.0,False,False,False,False,False,False,2,3,2,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,30.0,30.0,[],5.0,5.0,16.5,16.5,
OotA,231.0,monstrosity,large,legacy,N,1.0,2,200.0,2.0,3.0,2.0,-4.0,0.0,-4.0,False,False,False,False,False,False,2,3,2,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,30.0,30.0,[],5.0,5.0,16.5,16.5,
MPMotM,231.0,monstrosity,medium,generic,N,0.25,2,50.0,2.0,1.0,2.0,-4.0,0.0,-4.0,False,False,False,False,False,False,2,1,2,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,13.0,[],4.0,4.0,11.0,11.0,
CM,164.0,humanoid,medium,unique,N,8.0,3,3900.0,1.0,4.0,4.0,1.0,3.0,2.0,False,True,False,True,False,False,1,7,4,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,76.5,183.0,"['2 saves', 'shield']",7.0,7.0,25.5,25.5,15.0
MPMotM,232.0,construct,large,generic,N,16.0,5,15000.0,7.0,3.0,6.0,-3.0,2.0,-2.0,False,False,False,False,False,False,7,3,6,-3,2,-2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,22.0,207.0,370.5,['magic resistance'],12.0,12.0,55.333332,55.333332,19.0
MToF,239.0,construct,large,legacy,N,16.0,5,15000.0,7.0,3.0,6.0,-3.0,2.0,-2.0,False,False,False,False,False,False,7,3,6,-3,2,-2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,22.0,207.0,370.5,['magic resistance'],12.0,12.0,49.0,49.0,19.0
MPMotM,96.0,beast,huge,generic,N,4.0,2,1100.0,5.0,-1.0,3.0,-4.0,0.0,-3.0,False,False,False,False,False,False,5,-1,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,76.0,76.0,[],7.0,7.0,26.0,26.0,
VGtM,140.0,beast,huge,legacy,N,4.0,2,1100.0,5.0,-1.0,3.0,-4.0,0.0,-3.0,False,False,False,False,False,False,5,-1,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,76.0,76.0,[],7.0,7.0,26.0,26.0,
MPMotM,72.0,fiend,large,generic,N,0.25,2,50.0,4.0,0.0,2.0,-4.0,0.0,-3.0,False,False,False,False,False,False,4,0,2,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0,['stench'],6.0,6.0,7.5,9.833333,
VGtM,207.0,beast,large,legacy,N,0.25,2,50.0,4.0,0.0,2.0,-4.0,0.0,-3.0,False,False,False,False,False,False,4,0,2,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,15.0,15.0,['stench'],6.0,6.0,9.833333,9.833333,
MM,284.0,beast,tiny,generic,N,0.125,2,25.0,-3.0,3.0,0.0,-4.0,-1.0,-2.0,False,False,False,False,False,False,-3,3,0,-4,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2.5,2.5,[],5.0,5.0,5.5,5.5,
MPMotM,233.0,construct,medium,generic,N,1.0,2,200.0,3.0,-3.0,2.0,-3.0,-1.0,-2.0,False,False,False,False,False,False,3,-3,2,-3,-1,-2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,19.0,19.5,29.5,[],5.0,7.0,12.0,12.0,12.0
MToF,240.0,construct,medium,legacy,N,1.0,2,200.0,3.0,-3.0,2.0,-3.0,-1.0,-2.0,False,False,False,False,False,False,3,-3,2,-3,-1,-2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,19.0,17.5,27.5,[],5.0,7.0,12.166667,12.166667,12.0
MM,156.0,giant,huge,generic,N,7.0,3,2900.0,6.0,2.0,5.0,0.0,1.0,-1.0,False,True,True,False,True,False,6,5,8,0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,126.5,126.5,['3 saves'],9.0,9.0,38.0,38.0,
MPMotM,234.0,giant,huge,generic,N,10.0,4,5900.0,6.0,2.0,5.0,0.0,-1.0,1.0,False,True,True,False,True,False,6,6,9,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,161.0,181.0,['3 saves'],10.0,10.0,48.0,48.0,13.0
VGtM,150.0,giant,huge,legacy,N,10.0,4,5900.0,6.0,2.0,5.0,0.0,-1.0,1.0,False,True,True,False,True,False,6,6,9,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,161.0,176.0,['3 saves'],10.0,10.0,38.0,38.0,17.0
SKT,146.0,giant,huge,generic,N,7.0,3,2900.0,6.0,2.0,5.0,0.0,1.0,-1.0,False,True,True,False,True,False,6,5,8,0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,126.5,189.8,['3 saves'],9.0,9.0,38.0,38.0,
MM,170.0,construct,large,generic,N,10.0,4,5900.0,6.0,-1.0,5.0,-4.0,0.0,-5.0,False,False,False,False,False,False,6,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,19.0,178.5,223.1,['magic resistance'],10.0,10.0,39.0,39.0,
ToA,231.0,construct,large,unique,N,12.0,4,8400.0,6.0,-5.0,5.0,-4.0,0.0,-4.0,False,False,False,False,False,False,6,-5,5,-4,0,-4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,157.5,196.3,[],10.0,10.0,80.0,80.0,17.0
PotA,197.0,humanoid,medium,generic,N,4.0,2,1100.0,2.0,0.0,3.0,1.0,0.0,3.0,False,False,False,False,False,False,2,0,3,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,75.0,75.0,['shield'],5.0,5.0,38.0,38.0,13.0
MM,156.0,giant,huge,generic,N,13.0,5,10000.0,9.0,2.0,5.0,3.0,4.0,4.0,True,False,True,False,True,True,14,2,10,3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,230.0,230.0,['4 saves'],14.0,14.0,76.0,76.0,17.0
MPMotM,235.0,giant,huge,legendary,LL,16.0,5,15000.0,9.0,2.0,5.0,3.0,5.0,4.0,True,False,True,False,True,True,14,2,10,3,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,230.0,325.0,['4 saves'],14.0,14.0,125.0,125.0,18.0
VGtM,151.0,giant,huge,legacy,LL,16.0,5,15000.0,9.0,2.0,5.0,3.0,5.0,4.0,True,False,True,False,True,True,14,2,10,3,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,230.0,287.5,['4 saves'],14.0,14.0,102.0,102.0,18.0
CM,208.0,undead,huge,generic,N,16.0,5,15000.0,9.0,2.0,2.0,-4.0,-1.0,-5.0,True,False,True,False,False,False,14,2,7,-4,-1,-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,204.0,306.0,['2 saves'],14.0,14.0,100.0,100.0,
CoS,239.0,undead,medium,unique,LL,15.0,5,13000.0,4.0,4.0,4.0,5.0,2.0,4.0,False,True,False,False,True,True,4,9,4,5,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,144.5,408.1,['3 saves'],9.0,9.0,130.66667,130.66667,
CoS,241.0,undead,medium,generic,N,1.0,2,200.0,1.0,-2.0,3.0,-4.0,-2.0,-3.0,False,False,False,False,True,False,1,-2,3,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,30.0,30.0,['1 saves'],3.0,3.0,11.0,11.0,
CoS,227.0,construct,medium,unique,N,6.0,3,2300.0,3.0,1.0,3.0,-1.0,0.0,-1.0,False,False,False,False,False,False,3,1,3,-1,0,-1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,112.5,168.8,[],6.0,6.0,26.0,26.0,
VRGtR,246.0,monstrosity,medium,generic,N,4.0,2,1100.0,3.0,2.0,3.0,0.0,3.0,0.0,True,True,False,False,True,False,5,4,3,0,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,52.5,84.0,['3 saves'],5.0,5.0,33.0,33.0,
SaCoC,217.0,construct,small,generic,N,1.0,2,200.0,2.0,2.0,1.0,0.0,1.0,1.0,False,True,False,False,False,False,2,4,1,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,31.5,31.5,['1 saves'],4.0,4.0,13.0,13.0,
WBtW,228.0,humanoid,medium,unique,N,4.0,2,1100.0,2.0,1.0,1.0,1.0,1.0,3.0,False,False,False,False,True,True,2,1,1,1,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,55.0,55.0,['2 saves'],6.0,8.0,25.5,25.5,
ToA,232.0,monstrosity,medium,generic,N,1.0,2,200.0,2.0,2.0,1.0,-1.0,1.0,-1.0,False,False,False,False,False,False,2,2,1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,27.5,37.0,[],4.0,4.0,16.333334,16.333334,11.0
MM,285.0,fiend,medium,generic,N,4.0,2,1100.0,-1.0,3.0,1.0,2.0,1.0,5.0,False,False,False,False,False,False,-1,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,66.0,132.0,[],7.0,7.0,21.333334,21.333334,15.0
ERftLW,304.0,fiend,large,unique,L,28.0,8,120000.0,4.0,5.0,4.0,10.0,6.0,7.0,False,False,True,True,True,True,4,5,12,18,14,15,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,31.0,475.0,706.3,"['4 saves', 'counterspell', 'shield', 'magic resistance']",18.0,18.0,239.0,239.0,26.0
CM,19.0,construct,medium,generic,N,0.25,2,50.0,0.0,1.0,1.0,-5.0,0.0,-5.0,False,False,False,False,False,False,0,1,1,-5,0,-5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,22.0,22.0,[],3.0,3.0,5.1666665,5.1666665,
MM,337.0,beast,medium,generic,N,0.25,2,50.0,-3.0,2.0,0.0,-4.0,1.0,-3.0,False,False,False,False,False,False,-3,2,0,-4,1,-3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,22.5,45.0,[],4.0,4.0,4.1666665,4.1666665,
WBtW,232.0,plant,medium,generic,N,1.0,2,200.0,-4.0,-2.0,0.0,-3.0,0.0,-1.0,False,False,False,False,False,False,-4,-2,0,-3,0,-1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,27.0,54.0,[],0.0,0.0,8.333333,8.333333,
MPMotM,83.0,aberration,medium,generic,N,5.0,3,1800.0,-1.0,2.0,0.0,2.0,0.0,2.0,False,False,False,False,False,False,-1,2,0,2,0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,76.5,153.0,[],5.0,5.0,33.0,33.0,
VGtM,133.0,beast,medium,legacy,N,5.0,3,1800.0,-1.0,2.0,0.0,2.0,0.0,2.0,False,False,False,False,False,False,-1,2,0,2,0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,36.0,54.0,[],5.0,5.0,14.0,14.0,13.0
VRGtR,235.0,monstrosity,medium,generic,N,2.0,2,450.0,1.0,2.0,0.0,1.0,2.0,-3.0,False,False,False,False,False,False,1,2,0,1,2,-3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,16.0,24.5,49.0,[],4.0,4.0,17.166666,17.166666,
FToD,205.0,monstrosity,medium,generic,N,2.0,2,450.0,-2.0,3.0,0.0,-4.0,-1.0,-2.0,False,False,False,False,False,False,-2,3,0,-4,-1,-2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,15.0,31.5,63.0,[],5.0,5.0,11.166667,11.166667,
MM,338.0,beast,medium,generic,N,0.5,2,100.0,-4.0,1.0,0.0,-5.0,-2.0,-5.0,False,False,False,False,False,False,-4,1,0,-5,-2,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,22.5,45.0,[],3.0,3.0,7.5,7.5,
VRGtR,247.0,beast,medium,generic,N,2.0,2,450.0,-4.0,1.0,0.0,-5.0,-2.0,-5.0,False,False,False,False,False,False,-4,1,0,-5,-2,-5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,13.0,22.5,45.0,[],3.0,3.0,8.333333,8.333333,
MM,338.0,beast,medium,generic,N,2.0,2,450.0,-1.0,4.0,0.0,-5.0,0.0,-4.0,False,False,False,False,False,False,-1,4,0,-5,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,14.0,36.0,72.0,[],6.0,6.0,19.833334,19.833334,10.0
MM,339.0,beast,medium,generic,N,0.25,2,50.0,-1.0,0.0,-1.0,-4.0,0.0,-4.0,False,False,False,False,False,False,-1,0,-1,-4,0,-4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,10.0,24.5,49.0,[],2.0,2.0,5.8333335,5.8333335,
