Book,Page,Type,Category,Legendary,CR,PB,Size,Str,Dex,Con,Int,Wis,Cha,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Prof,Dex Prof,Con Prof,Int Prof,Wis Prof,Cha Prof,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save
FToD,220.0,dragon,legendary,LL,21.0,7.0,gargantuan,23.0,12.0,23.0,20.0,19.0,20.0,6.0,1.0,6.0,5.0,4.0,5.0,False,True,True,False,True,True,6.0,7.0,12.0,5.0,10.0,11.0
FToD,223.0,dragon,generic,N,7.0,3.0,large,17.0,12.0,15.0,16.0,15.0,16.0,3.0,1.0,2.0,3.0,2.0,3.0,False,True,True,False,True,True,3.0,4.0,5.0,3.0,5.0,6.0
FToD,201.0,dragon,legendary,L,26.0,8.0,gargantuan,28.0,14.0,29.0,30.0,24.0,25.0,9.0,2.0,9.0,10.0,7.0,7.0,False,True,True,False,True,True,9.0,10.0,17.0,10.0,15.0,15.0
BGDiA,112.0,monstrosity,unique,N,11.0,4.0,large,25.0,17.0,20.0,8.0,9.0,16.0,7.0,3.0,5.0,-1.0,-1.0,3.0,True,False,True,False,False,False,11.0,3.0,9.0,-1.0,-1.0,3.0
MPMotM,244.0,humanoid,generic,N,0.25,2.0,medium,15.0,10.0,12.0,11.0,13.0,12.0,2.0,0.0,1.0,0.0,1.0,1.0,False,False,False,False,False,False,2.0,0.0,1.0,0.0,1.0,1.0
MPMotM,244.0,humanoid,generic,N,2.0,2.0,medium,14.0,10.0,12.0,11.0,15.0,12.0,2.0,0.0,1.0,0.0,2.0,1.0,False,False,False,False,False,False,2.0,0.0,1.0,0.0,2.0,1.0
MToF,242.0,humanoid,legacy,N,2.0,2.0,medium,14.0,10.0,12.0,11.0,15.0,12.0,2.0,0.0,1.0,0.0,2.0,1.0,False,False,False,False,False,False,2.0,0.0,1.0,0.0,2.0,1.0
MPMotM,245.0,monstrosity,generic,N,3.0,2.0,large,17.0,10.0,17.0,2.0,13.0,4.0,3.0,0.0,3.0,-4.0,1.0,-3.0,False,False,False,False,False,False,3.0,0.0,3.0,-4.0,1.0,-3.0
VGtM,194.0,monstrosity,legacy,N,3.0,2.0,large,17.0,10.0,17.0,2.0,13.0,4.0,3.0,0.0,3.0,-4.0,1.0,-3.0,False,False,False,False,False,False,3.0,0.0,3.0,-4.0,1.0,-3.0
MM,289.0,plant,generic,N,9.0,4.0,huge,23.0,8.0,21.0,12.0,16.0,12.0,6.0,-1.0,5.0,1.0,3.0,1.0,False,False,False,False,False,False,6.0,-1.0,5.0,1.0,3.0,1.0
WBtW,36.0,plant,generic,N,2.0,2.0,large,17.0,8.0,15.0,12.0,12.0,10.0,3.0,-1.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,3.0,-1.0,2.0,1.0,1.0,0.0
ToA,234.0,plant,generic,N,0.5,2.0,medium,1.0,10.0,12.0,1.0,10.0,1.0,-5.0,0.0,1.0,-5.0,0.0,-5.0,False,False,False,False,False,False,-5.0,0.0,1.0,-5.0,0.0,-5.0
MM,350.0,humanoid,generic,N,0.125,2.0,medium,13.0,11.0,12.0,8.0,11.0,8.0,1.0,0.0,1.0,-1.0,0.0,-1.0,False,False,False,False,False,False,1.0,0.0,1.0,-1.0,0.0,-1.0
MM,80.0,beast,generic,N,5.0,3.0,huge,22.0,9.0,17.0,2.0,11.0,5.0,6.0,-1.0,3.0,-4.0,0.0,-3.0,False,False,False,False,False,False,6.0,-1.0,3.0,-4.0,0.0,-3.0
MM,225.0,construct,generic,N,0.5,2.0,medium,12.0,13.0,12.0,9.0,10.0,9.0,1.0,1.0,1.0,-1.0,0.0,-1.0,False,False,False,False,False,False,1.0,1.0,1.0,-1.0,0.0,-1.0
MOoT,245.0,humanoid,generic,N,8.0,3.0,medium,16.0,11.0,16.0,10.0,12.0,19.0,3.0,0.0,3.0,0.0,1.0,4.0,False,True,False,True,False,True,3.0,3.0,3.0,3.0,1.0,7.0
MOoT,244.0,humanoid,generic,N,2.0,2.0,medium,11.0,16.0,14.0,10.0,15.0,11.0,0.0,3.0,2.0,0.0,2.0,0.0,False,False,False,False,False,False,0.0,3.0,2.0,0.0,2.0,0.0
WDotMM,294.0,construct,unique,N,22.0,7.0,large,24.0,9.0,20.0,20.0,11.0,1.0,7.0,-1.0,5.0,5.0,0.0,-5.0,False,False,False,False,False,False,7.0,-1.0,5.0,5.0,0.0,-5.0
MM,290.0,humanoid,generic,N,0.25,2.0,medium,14.0,10.0,14.0,6.0,10.0,6.0,2.0,0.0,2.0,-2.0,0.0,-2.0,False,False,False,False,False,False,2.0,0.0,2.0,-2.0,0.0,-2.0
OotA,229.0,humanoid,generic,N,3.0,2.0,medium,18.0,12.0,18.0,8.0,12.0,12.0,4.0,1.0,4.0,-1.0,1.0,1.0,False,False,False,False,False,False,4.0,1.0,4.0,-1.0,1.0,1.0
MM,291.0,giant,generic,N,5.0,3.0,large,18.0,13.0,20.0,7.0,9.0,7.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,1.0,5.0,-2.0,-1.0,-2.0
MPMotM,246.0,giant,generic,N,13.0,5.0,huge,22.0,15.0,21.0,9.0,11.0,5.0,6.0,2.0,5.0,-1.0,0.0,-3.0,False,False,False,False,True,True,6.0,2.0,5.0,-1.0,5.0,2.0
MToF,243.0,giant,legacy,N,13.0,5.0,huge,22.0,15.0,21.0,9.0,11.0,5.0,6.0,2.0,5.0,-1.0,0.0,-3.0,False,False,False,False,True,True,6.0,2.0,5.0,-1.0,5.0,2.0
WDotMM,154.0,giant,generic,N,8.0,3.0,large,18.0,13.0,20.0,7.0,9.0,7.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,1.0,5.0,-2.0,-1.0,-2.0
HotDQ,65.0,giant,generic,N,6.0,3.0,large,18.0,13.0,20.0,7.0,9.0,7.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,1.0,5.0,-2.0,-1.0,-2.0
IDRotF,295.0,giant,generic,N,8.0,3.0,large,18.0,8.0,22.0,7.0,9.0,7.0,4.0,-1.0,6.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,-1.0,6.0,-2.0,-1.0,-2.0
MPMotM,247.0,giant,generic,N,9.0,4.0,large,18.0,13.0,22.0,5.0,8.0,4.0,4.0,1.0,6.0,-3.0,-1.0,-3.0,False,False,False,False,False,False,4.0,1.0,6.0,-3.0,-1.0,-3.0
MToF,244.0,giant,legacy,N,9.0,4.0,large,18.0,13.0,22.0,5.0,8.0,4.0,4.0,1.0,6.0,-3.0,-1.0,-3.0,False,False,False,False,False,False,4.0,1.0,6.0,-3.0,-1.0,-3.0
MPMotM,247.0,giant,generic,N,11.0,4.0,large,1.0,17.0,13.0,8.0,9.0,16.0,-5.0,3.0,1.0,-1.0,-1.0,3.0,False,False,False,False,False,False,-5.0,3.0,1.0,-1.0,-1.0,3.0
MToF,244.0,giant,legacy,N,11.0,4.0,large,1.0,17.0,13.0,8.0,9.0,16.0,-5.0,3.0,1.0,-1.0,-1.0,3.0,False,False,False,False,False,False,-5.0,3.0,1.0,-1.0,-1.0,3.0
MPMotM,248.0,giant,generic,N,7.0,3.0,large,18.0,13.0,20.0,7.0,9.0,7.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,1.0,5.0,-2.0,-1.0,-2.0
MToF,245.0,giant,legacy,N,7.0,3.0,large,18.0,13.0,20.0,7.0,9.0,7.0,4.0,1.0,5.0,-2.0,-1.0,-2.0,False,False,False,False,False,False,4.0,1.0,5.0,-2.0,-1.0,-2.0
GGtR,252.0,fey,unique,L,18.0,6.0,large,19.0,14.0,20.0,16.0,30.0,25.0,4.0,2.0,5.0,3.0,10.0,7.0,False,False,True,False,True,True,4.0,2.0,11.0,3.0,16.0,13.0
ERftLW,307.0,aberration,generic,N,7.0,3.0,medium,17.0,14.0,18.0,14.0,14.0,16.0,3.0,2.0,4.0,2.0,2.0,3.0,False,False,False,False,True,True,3.0,2.0,4.0,2.0,5.0,6.0
SKT,107.0,plant,unique,N,9.0,4.0,huge,23.0,8.0,21.0,12.0,16.0,12.0,6.0,-1.0,5.0,1.0,3.0,1.0,False,False,False,False,False,False,6.0,-1.0,5.0,1.0,3.0,1.0
MOoT,215.0,monstrosity,generic,N,2.0,2.0,medium,15.0,14.0,14.0,3.0,13.0,6.0,2.0,2.0,2.0,-4.0,1.0,-2.0,False,False,False,False,False,False,2.0,2.0,2.0,-4.0,1.0,-2.0
MOoT,246.0,monstrosity,generic,N,15.0,5.0,huge,24.0,10.0,20.0,7.0,12.0,13.0,7.0,0.0,5.0,-2.0,1.0,1.0,False,False,True,False,False,False,7.0,0.0,10.0,-2.0,1.0,1.0
MM,80.0,beast,generic,N,8.0,3.0,huge,25.0,10.0,19.0,2.0,12.0,9.0,7.0,0.0,4.0,-4.0,1.0,-1.0,False,False,False,False,False,False,7.0,0.0,4.0,-4.0,1.0,-1.0
ToA,241.0,undead,generic,N,8.0,3.0,huge,25.0,6.0,19.0,1.0,3.0,5.0,7.0,-2.0,4.0,-5.0,-4.0,-3.0,False,False,False,False,False,False,7.0,-2.0,4.0,-5.0,-4.0,-3.0
EGtW,301.0,fiend,generic,N,16.0,5.0,gargantuan,26.0,14.0,22.0,3.0,11.0,10.0,8.0,2.0,6.0,-4.0,0.0,0.0,True,False,True,False,False,False,13.0,2.0,11.0,-4.0,0.0,0.0
BGDiA,70.0,humanoid,unique,N,5.0,3.0,medium,17.0,14.0,16.0,11.0,10.0,17.0,3.0,2.0,3.0,0.0,0.0,3.0,False,False,True,False,True,False,3.0,2.0,6.0,0.0,3.0,3.0
MPMotM,249.0,aberration,generic,N,9.0,4.0,large,15.0,12.0,15.0,21.0,19.0,21.0,2.0,1.0,2.0,5.0,4.0,5.0,False,False,False,True,True,True,2.0,1.0,2.0,9.0,8.0,9.0
VGtM,175.0,aberration,legacy,N,9.0,4.0,large,15.0,12.0,15.0,21.0,19.0,21.0,2.0,1.0,2.0,5.0,4.0,5.0,False,False,False,True,True,True,2.0,1.0,2.0,9.0,8.0,9.0
MM,314.0,fiend,generic,N,13.0,5.0,medium,16.0,16.0,18.0,18.0,15.0,19.0,3.0,3.0,4.0,4.0,2.0,4.0,False,False,False,False,False,False,3.0,3.0,4.0,4.0,2.0,4.0
MM,292.0,monstrosity,generic,N,5.0,3.0,large,20.0,13.0,16.0,9.0,10.0,10.0,5.0,1.0,3.0,-1.0,0.0,0.0,False,False,False,False,False,False,5.0,1.0,3.0,-1.0,0.0,0.0
GGtR,222.0,monstrosity,generic,N,6.0,3.0,medium,16.0,18.0,16.0,17.0,12.0,15.0,3.0,4.0,3.0,3.0,1.0,2.0,False,False,False,False,False,False,3.0,4.0,3.0,3.0,1.0,2.0
MOoT,215.0,monstrosity,generic,N,6.0,3.0,large,19.0,12.0,18.0,10.0,16.0,9.0,4.0,1.0,4.0,0.0,3.0,-1.0,False,False,False,False,False,False,4.0,1.0,4.0,0.0,3.0,-1.0
ERftLW,311.0,undead,generic,N,2.0,2.0,medium,16.0,12.0,14.0,11.0,13.0,14.0,3.0,1.0,2.0,0.0,1.0,2.0,False,False,False,False,False,False,3.0,1.0,2.0,0.0,1.0,2.0
MM,294.0,celestial,generic,N,5.0,3.0,large,18.0,14.0,15.0,11.0,17.0,16.0,4.0,2.0,2.0,0.0,3.0,3.0,False,False,False,False,False,False,4.0,2.0,2.0,0.0,3.0,3.0
VRGtR,250.0,monstrosity,generic,N,8.0,3.0,huge,21.0,13.0,19.0,3.0,14.0,17.0,5.0,1.0,4.0,-4.0,2.0,3.0,False,False,True,False,True,False,5.0,1.0,7.0,-4.0,5.0,3.0
SKT,243.0,humanoid,generic,N,2.0,2.0,medium,14.0,12.0,13.0,10.0,15.0,12.0,2.0,1.0,1.0,0.0,2.0,1.0,False,False,False,False,False,False,2.0,1.0,1.0,0.0,2.0,1.0
WDH,217.0,humanoid,unique,N,13.0,5.0,medium,10.0,14.0,12.0,20.0,11.0,16.0,0.0,2.0,1.0,5.0,0.0,3.0,False,False,False,True,True,False,0.0,2.0,1.0,10.0,5.0,3.0
ERftLW,312.0,fey,generic,N,0.125,2.0,tiny,8.0,18.0,10.0,9.0,16.0,11.0,-1.0,4.0,0.0,-1.0,3.0,0.0,False,False,False,False,False,False,-1.0,4.0,0.0,-1.0,3.0,0.0
ERftLW,312.0,fey,generic,N,0.5,2.0,medium,17.0,15.0,14.0,10.0,15.0,11.0,3.0,2.0,2.0,0.0,2.0,0.0,False,False,False,False,False,False,3.0,2.0,2.0,0.0,2.0,0.0
ERftLW,313.0,fey,generic,N,0.5,2.0,large,14.0,16.0,14.0,10.0,15.0,11.0,2.0,3.0,2.0,0.0,2.0,0.0,False,False,False,False,False,False,2.0,3.0,2.0,0.0,2.0,0.0
MM,297.0,undead,legendary,L,13.0,5.0,medium,18.0,18.0,18.0,17.0,15.0,18.0,4.0,4.0,4.0,3.0,2.0,4.0,False,True,False,False,True,True,4.0,9.0,4.0,3.0,7.0,9.0
MM,298.0,undead,generic,N,5.0,3.0,medium,16.0,16.0,16.0,11.0,10.0,12.0,3.0,3.0,3.0,0.0,0.0,1.0,False,True,False,False,True,False,3.0,6.0,3.0,0.0,3.0,1.0
MM,298.0,undead,legendary,L,15.0,5.0,medium,18.0,18.0,18.0,17.0,15.0,18.0,4.0,4.0,4.0,3.0,2.0,4.0,False,True,False,False,True,True,4.0,9.0,4.0,3.0,7.0,9.0
MM,298.0,undead,legendary,L,15.0,5.0,medium,18.0,18.0,18.0,17.0,15.0,18.0,4.0,4.0,4.0,3.0,2.0,4.0,False,True,False,False,True,True,4.0,9.0,4.0,3.0,7.0,9.0
GGtR,223.0,undead,generic,N,8.0,3.0,medium,16.0,18.0,17.0,16.0,13.0,19.0,3.0,4.0,3.0,3.0,1.0,4.0,False,True,True,False,True,False,3.0,7.0,6.0,3.0,4.0,4.0
GoS,256.0,construct,unique,L,8.0,3.0,large,16.0,14.0,18.0,6.0,10.0,5.0,3.0,2.0,4.0,-2.0,0.0,-3.0,False,False,False,False,False,False,3.0,2.0,4.0,-2.0,0.0,-3.0
MPMotM,250.0,undead,generic,N,3.0,2.0,medium,6.0,16.0,16.0,6.0,12.0,7.0,-2.0,3.0,3.0,-2.0,1.0,-2.0,False,False,False,False,True,False,-2.0,3.0,3.0,-2.0,3.0,-2.0
MToF,247.0,undead,legacy,N,3.0,2.0,medium,6.0,16.0,16.0,6.0,12.0,7.0,-2.0,3.0,3.0,-2.0,1.0,-2.0,False,False,False,False,True,False,-2.0,3.0,3.0,-2.0,3.0,-2.0
TftYP,247.0,undead,generic,N,3.0,2.0,medium,6.0,16.0,16.0,6.0,12.0,7.0,-2.0,3.0,3.0,-2.0,1.0,-2.0,False,False,False,False,True,False,-2.0,3.0,3.0,-2.0,3.0,-2.0
PotA,203.0,humanoid,unique,N,9.0,4.0,medium,11.0,16.0,17.0,12.0,13.0,19.0,0.0,3.0,3.0,1.0,1.0,4.0,False,False,False,False,False,False,0.0,3.0,3.0,1.0,1.0,4.0
MPMotM,251.0,fiend,generic,N,1.0,2.0,tiny,6.0,14.0,14.0,4.0,7.0,2.0,-2.0,2.0,2.0,-3.0,-2.0,-4.0,False,False,False,False,False,False,-2.0,2.0,2.0,-3.0,-2.0,-4.0
VGtM,194.0,fiend,legacy,N,1.0,2.0,tiny,6.0,14.0,14.0,4.0,7.0,2.0,-2.0,2.0,2.0,-3.0,-2.0,-4.0,False,False,False,False,False,False,-2.0,2.0,2.0,-3.0,-2.0,-4.0
MPMotM,252.0,plant,generic,N,0.25,2.0,small,7.0,14.0,13.0,6.0,11.0,7.0,-2.0,2.0,1.0,-2.0,0.0,-2.0,False,False,False,False,False,False,-2.0,2.0,1.0,-2.0,0.0,-2.0
VGtM,196.0,plant,legacy,N,0.25,2.0,small,7.0,14.0,13.0,6.0,11.0,7.0,-2.0,2.0,1.0,-2.0,0.0,-2.0,False,False,False,False,False,False,-2.0,2.0,1.0,-2.0,0.0,-2.0
MPMotM,253.0,plant,generic,N,2.0,2.0,small,14.0,14.0,14.0,7.0,12.0,9.0,2.0,2.0,2.0,-2.0,1.0,-1.0,False,False,False,False,False,False,2.0,2.0,2.0,-2.0,1.0,-1.0
VGtM,197.0,plant,legacy,N,2.0,2.0,small,14.0,14.0,14.0,7.0,12.0,9.0,2.0,2.0,2.0,-2.0,1.0,-1.0,False,False,False,False,False,False,2.0,2.0,2.0,-2.0,1.0,-1.0
MPMotM,253.0,plant,generic,N,1.0,2.0,medium,13.0,12.0,13.0,2.0,10.0,6.0,1.0,1.0,1.0,-4.0,0.0,-2.0,False,False,False,False,False,False,1.0,1.0,1.0,-4.0,0.0,-2.0
VGtM,197.0,plant,legacy,N,1.0,2.0,medium,13.0,12.0,13.0,2.0,10.0,6.0,1.0,1.0,1.0,-4.0,0.0,-2.0,False,False,False,False,False,False,1.0,1.0,1.0,-4.0,0.0,-2.0
IDRotF,273.0,humanoid,unique,N,4.0,2.0,medium,10.0,12.0,17.0,18.0,15.0,13.0,0.0,1.0,3.0,4.0,2.0,1.0,False,False,False,True,True,False,0.0,1.0,3.0,6.0,4.0,1.0
MPMotM,96.0,beast,generic,N,0.25,2.0,tiny,6.0,14.0,13.0,4.0,12.0,6.0,-2.0,2.0,1.0,-3.0,1.0,-2.0,False,False,False,False,False,False,-2.0,2.0,1.0,-3.0,1.0,-2.0
VGtM,140.0,beast,legacy,N,0.25,2.0,tiny,6.0,14.0,13.0,4.0,12.0,6.0,-2.0,2.0,1.0,-3.0,1.0,-2.0,False,False,False,False,False,False,-2.0,2.0,1.0,-3.0,1.0,-2.0
SaCoC,219.0,dragon,unique,L,25.0,8.0,gargantuan,30.0,14.0,29.0,30.0,20.0,18.0,10.0,2.0,9.0,10.0,5.0,4.0,False,True,True,False,True,True,10.0,10.0,17.0,10.0,13.0,12.0
IDRotF,311.0,giant,generic,N,5.0,3.0,large,19.0,15.0,16.0,13.0,14.0,10.0,4.0,2.0,3.0,1.0,2.0,0.0,False,True,True,False,True,False,4.0,5.0,6.0,1.0,5.0,0.0
IDRotF,311.0,giant,generic,N,4.0,2.0,large,19.0,11.0,16.0,11.0,10.0,9.0,4.0,0.0,3.0,0.0,0.0,-1.0,False,True,True,False,False,False,4.0,2.0,5.0,0.0,0.0,-1.0
MM,350.0,humanoid,generic,N,3.0,2.0,medium,16.0,13.0,14.0,10.0,11.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,3.0,1.0,2.0,0.0,0.0,0.0
WDH,218.0,humanoid,unique,N,10.0,4.0,medium,13.0,13.0,14.0,16.0,17.0,18.0,1.0,1.0,2.0,3.0,3.0,4.0,False,False,True,False,True,False,1.0,1.0,6.0,3.0,7.0,4.0
CoS,241.0,undead,unique,N,7.0,3.0,medium,18.0,14.0,18.0,13.0,16.0,18.0,4.0,2.0,4.0,1.0,3.0,4.0,True,False,True,False,True,True,7.0,2.0,7.0,1.0,6.0,7.0
ToA,235.0,humanoid,unique,N,0.25,2.0,medium,9.0,12.0,10.0,15.0,11.0,16.0,-1.0,1.0,0.0,2.0,0.0,3.0,False,False,True,False,True,False,-1.0,1.0,2.0,2.0,2.0,3.0
EGtW,270.0,construct,generic,N,0.125,2.0,tiny,2.0,10.0,12.0,1.0,10.0,1.0,-4.0,0.0,1.0,-5.0,0.0,-5.0,False,False,False,False,False,False,-4.0,0.0,1.0,-5.0,0.0,-5.0
MM,64.0,fiend,generic,N,6.0,3.0,large,17.0,15.0,18.0,8.0,13.0,8.0,3.0,2.0,4.0,-1.0,1.0,-1.0,False,True,False,False,True,True,3.0,5.0,4.0,-1.0,4.0,2.0
MM,329.0,beast,generic,N,1.0,2.0,large,15.0,10.0,15.0,6.0,12.0,7.0,2.0,0.0,2.0,-2.0,1.0,-2.0,False,False,False,False,False,False,2.0,0.0,2.0,-2.0,1.0,-2.0
WDH,219.0,construct,generic,N,18.0,6.0,gargantuan,30.0,8.0,27.0,1.0,10.0,1.0,10.0,-1.0,8.0,-5.0,0.0,-5.0,False,False,True,False,False,False,10.0,-1.0,14.0,-5.0,0.0,-5.0
IDRotF,312.0,beast,generic,N,0.25,2.0,large,15.0,9.0,14.0,3.0,11.0,4.0,2.0,-1.0,2.0,-4.0,0.0,-3.0,False,False,False,False,False,False,2.0,-1.0,2.0,-4.0,0.0,-3.0
IDRotF,312.0,beast,generic,N,4.0,2.0,huge,22.0,9.0,16.0,3.0,11.0,4.0,6.0,-1.0,3.0,-4.0,0.0,-3.0,False,False,False,False,False,False,6.0,-1.0,3.0,-4.0,0.0,-3.0
MPMotM,254.0,humanoid,generic,N,9.0,4.0,medium,16.0,10.0,14.0,11.0,17.0,13.0,3.0,0.0,2.0,0.0,3.0,1.0,False,False,True,False,True,False,3.0,0.0,6.0,0.0,7.0,1.0
VGtM,218.0,humanoid,legacy,N,9.0,4.0,medium,16.0,10.0,14.0,11.0,17.0,13.0,3.0,0.0,2.0,0.0,3.0,1.0,False,False,True,False,True,False,3.0,0.0,6.0,0.0,7.0,1.0
WBtW,221.0,humanoid,unique,N,5.0,3.0,medium,16.0,11.0,14.0,9.0,11.0,11.0,3.0,0.0,2.0,-1.0,0.0,0.0,True,False,True,False,False,False,6.0,0.0,5.0,-1.0,0.0,0.0
ERftLW,314.0,construct,generic,N,25.0,8.0,gargantuan,30.0,11.0,30.0,3.0,11.0,8.0,10.0,0.0,10.0,-4.0,0.0,-1.0,False,False,False,True,True,True,10.0,0.0,10.0,4.0,8.0,7.0
ERftLW,320.0,humanoid,generic,N,1.0,2.0,medium,16.0,12.0,16.0,10.0,14.0,11.0,3.0,1.0,3.0,0.0,2.0,0.0,False,False,False,False,False,False,3.0,1.0,3.0,0.0,2.0,0.0
ERftLW,315.0,construct,generic,N,8.0,3.0,huge,23.0,8.0,22.0,3.0,11.0,1.0,6.0,-1.0,6.0,-4.0,0.0,-5.0,False,False,False,False,False,False,6.0,-1.0,6.0,-4.0,0.0,-5.0
ERftLW,300.0,humanoid,unique,L,18.0,6.0,medium,20.0,15.0,18.0,19.0,17.0,18.0,5.0,2.0,4.0,4.0,3.0,4.0,True,False,True,True,True,False,11.0,2.0,10.0,10.0,9.0,4.0
MM,340.0,beast,generic,N,0.5,2.0,large,18.0,12.0,13.0,2.0,12.0,7.0,4.0,1.0,1.0,-4.0,1.0,-2.0,False,False,False,False,False,False,4.0,1.0,1.0,-4.0,1.0,-2.0
MPMotM,255.0,humanoid,generic,N,4.0,2.0,medium,9.0,16.0,11.0,11.0,12.0,18.0,-1.0,3.0,0.0,0.0,1.0,4.0,False,False,False,False,True,True,-1.0,3.0,0.0,0.0,3.0,6.0
VGtM,219.0,humanoid,legacy,N,4.0,2.0,medium,9.0,13.0,11.0,11.0,12.0,18.0,-1.0,1.0,0.0,0.0,1.0,4.0,False,False,False,False,True,True,-1.0,1.0,0.0,0.0,3.0,6.0
MPMotM,255.0,humanoid,generic,N,7.0,3.0,medium,10.0,16.0,15.0,12.0,12.0,18.0,0.0,3.0,2.0,1.0,1.0,4.0,False,False,False,False,True,True,0.0,3.0,2.0,1.0,4.0,7.0
VGtM,219.0,humanoid,legacy,N,7.0,3.0,medium,10.0,14.0,15.0,12.0,12.0,18.0,0.0,2.0,2.0,1.0,1.0,4.0,False,False,False,False,True,True,0.0,2.0,2.0,1.0,4.0,7.0
MPMotM,256.0,humanoid,generic,N,6.0,3.0,medium,9.0,16.0,15.0,12.0,12.0,18.0,-1.0,3.0,2.0,1.0,1.0,4.0,False,False,False,False,True,True,-1.0,3.0,2.0,1.0,4.0,7.0
VGtM,220.0,humanoid,legacy,N,6.0,3.0,medium,9.0,14.0,15.0,12.0,12.0,18.0,-1.0,2.0,2.0,1.0,1.0,4.0,False,False,False,False,True,True,-1.0,2.0,2.0,1.0,4.0,7.0
MPMotM,257.0,humanoid,legendary,L,12.0,4.0,medium,20.0,16.0,18.0,12.0,12.0,18.0,5.0,3.0,4.0,1.0,1.0,4.0,True,True,True,False,False,False,9.0,7.0,8.0,1.0,1.0,4.0
VGtM,220.0,humanoid,legacy,L,12.0,4.0,medium,20.0,16.0,18.0,12.0,12.0,18.0,5.0,3.0,4.0,1.0,1.0,4.0,True,True,True,False,False,False,9.0,7.0,8.0,1.0,1.0,4.0
MM,329.0,beast,generic,N,0.5,2.0,medium,10.0,14.0,10.0,1.0,10.0,3.0,0.0,2.0,0.0,-5.0,0.0,-4.0,False,False,False,False,False,False,0.0,2.0,0.0,-5.0,0.0,-4.0
MPMotM,258.0,fiend,generic,N,13.0,5.0,large,19.0,18.0,21.0,19.0,12.0,14.0,4.0,4.0,5.0,4.0,1.0,2.0,True,False,True,False,False,False,9.0,4.0,10.0,4.0,1.0,2.0
MToF,139.0,fiend,legacy,N,13.0,5.0,large,19.0,18.0,21.0,19.0,12.0,14.0,4.0,4.0,5.0,4.0,1.0,2.0,True,False,True,False,False,False,9.0,4.0,10.0,4.0,1.0,2.0
MM,125.0,elemental,generic,N,5.0,3.0,large,18.0,14.0,18.0,5.0,10.0,8.0,4.0,2.0,4.0,-3.0,0.0,-1.0,False,False,False,False,False,False,4.0,2.0,4.0,-3.0,0.0,-1.0
MPMotM,123.0,elemental,generic,N,7.0,3.0,medium,18.0,14.0,16.0,8.0,10.0,10.0,4.0,2.0,3.0,-1.0,0.0,0.0,False,False,False,False,False,False,4.0,2.0,3.0,-1.0,0.0,0.0
PotA,213.0,elemental,generic,N,7.0,3.0,medium,18.0,14.0,16.0,8.0,10.0,10.0,4.0,2.0,3.0,-1.0,0.0,0.0,False,False,False,False,False,False,4.0,2.0,3.0,-1.0,0.0,0.0
MM,299.0,elemental,generic,N,3.0,2.0,large,17.0,16.0,13.0,11.0,10.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,3.0,3.0,1.0,0.0,0.0,0.0
WDotMM,317.0,humanoid,generic,N,2.0,2.0,small,8.0,17.0,10.0,10.0,12.0,8.0,-1.0,3.0,0.0,0.0,1.0,-1.0,False,False,False,False,False,False,-1.0,3.0,0.0,0.0,1.0,-1.0
MM,208.0,humanoid,generic,N,5.0,3.0,medium,19.0,10.0,17.0,11.0,12.0,12.0,4.0,0.0,3.0,0.0,1.0,1.0,False,False,False,False,False,False,4.0,0.0,3.0,0.0,1.0,1.0
MM,209.0,humanoid,generic,N,4.0,2.0,medium,17.0,10.0,15.0,10.0,11.0,8.0,3.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,3.0,0.0,2.0,0.0,0.0,-1.0
MM,209.0,humanoid,generic,N,2.0,2.0,medium,10.0,15.0,12.0,11.0,10.0,8.0,0.0,2.0,1.0,0.0,0.0,-1.0,False,False,False,False,False,False,0.0,2.0,1.0,0.0,0.0,-1.0
CoS,242.0,humanoid,generic,N,2.0,2.0,medium,10.0,15.0,11.0,13.0,15.0,14.0,0.0,2.0,0.0,1.0,2.0,2.0,False,False,False,False,False,False,0.0,2.0,0.0,1.0,2.0,2.0
MM,210.0,humanoid,generic,N,4.0,2.0,medium,17.0,15.0,16.0,10.0,13.0,11.0,3.0,2.0,3.0,0.0,1.0,0.0,False,False,False,False,False,False,3.0,2.0,3.0,0.0,1.0,0.0
MM,211.0,humanoid,generic,N,3.0,2.0,medium,15.0,13.0,14.0,10.0,11.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,2.0,1.0,2.0,0.0,0.0,0.0
MM,102.0,dragon,generic,N,2.0,2.0,medium,14.0,10.0,14.0,5.0,10.0,11.0,2.0,0.0,2.0,-3.0,0.0,0.0,False,True,True,False,True,True,2.0,2.0,4.0,-3.0,2.0,2.0
