Monster,Book,Page,Type,Category,Legendary,CR,PB,XP,HP,AC,adj HP,adj AC,AB,adj AB,DPR,adj DPR
Shadar-kai Gloom Weaver,MPMotM,213.0,humanoid,generic,N,9.0,4.0,5000.0,104.0,17.0,104.0,19.0,8.0,8.0,100.5,100.5
Shadar-kai Gloom Weaver,MToF,224.0,humanoid,generic,N,9.0,4.0,5000.0,104.0,17.0,179.0,17.0,8.0,8.0,73.0,73.0
Shadar-kai Shadow Dancer,MPMotM,213.0,humanoid,generic,N,7.0,3.0,2900.0,71.5,15.0,71.5,15.0,6.0,6.0,96.0,96.0
Shadar-kai Shadow Dancer,MToF,225.0,humanoid,legacy,N,7.0,3.0,2900.0,71.5,15.0,71.5,15.0,6.0,6.0,96.0,96.0
Shadar-kai Soul Monger,MPMotM,214.0,humanoid,generic,N,11.0,4.0,7200.0,136.5,15.0,204.8,19.0,7.0,7.0,81.666664,81.666664
Shadar-kai Soul Monger,MToF,226.0,humanoid,legacy,N,11.0,4.0,7200.0,123.5,15.0,123.5,19.0,7.0,7.0,135.0,135.0
Shadow,MM,269.0,undead,generic,N,0.5,2.0,100.0,16.5,12.0,33.0,16.0,4.0,4.0,9.0,9.0
Shadow Assassin,WDotMM,316.0,undead,generic,N,9.0,4.0,5000.0,78.0,14.0,117.0,18.0,8.0,12.0,36.0,36.0
Shadow Demon,MM,64.0,fiend,generic,N,4.0,2.0,1100.0,66.0,13.0,132.0,17.0,5.0,5.0,17.0,17.0
Shadow Mastiff,MPMotM,215.0,monstrosity,generic,N,2.0,2.0,450.0,33.0,12.0,66.0,16.0,5.0,9.0,10.0,10.0
Shadow Mastiff,VGtM,190.0,monstrosity,legacy,N,2.0,2.0,450.0,33.0,12.0,66.0,16.0,5.0,9.0,10.0,10.0
Shadow Mastiff Alpha,MPMotM,215.0,monstrosity,generic,N,3.0,2.0,700.0,44.0,12.0,110.0,16.0,5.0,9.0,10.0,10.0
Shadow Mastiff Alpha,VGtM,190.0,monstrosity,legacy,N,2.0,2.0,450.0,33.0,12.0,66.0,16.0,5.0,9.0,10.0,10.0
Shadowghast,EGtW,299.0,undead,generic,N,5.0,3.0,1800.0,49.5,15.0,64.5,19.0,8.0,12.0,28.5,28.5
Shadrix Silverquill,SaCoC,212.0,dragon,unique,L,22.0,7.0,41000.0,363.0,21.0,453.0,24.0,14.0,14.0,98.833336,98.833336
Shambling Mound,MM,270.0,plant,generic,N,5.0,3.0,1800.0,136.0,15.0,168.8,15.0,7.0,7.0,30.333334,30.333334
"Shark, Giant",MM,135.0,beast,generic,N,5.0,3.0,1800.0,126.5,13.0,126.5,13.0,9.0,13.0,22.0,22.0
"Shark, Hunter",MM,330.0,beast,generic,N,2.0,2.0,450.0,45.0,12.0,45.0,12.0,6.0,10.0,13.0,13.0
"Shark, Reef",MM,336.0,beast,generic,N,0.5,2.0,100.0,22.0,12.0,22.0,12.0,4.0,5.0,6.0,6.0
"Shark, Shell",GoS,252.0,monstrosity,generic,N,2.0,2.0,450.0,32.5,18.0,32.5,20.0,4.0,8.0,26.0,26.0
Sharwyn Hucrele,TftYP,242.0,humanoid,unique,N,0.5,2.0,100.0,13.0,16.0,13.0,16.0,5.0,5.0,10.0,10.0
Shemshime,CM,69.0,undead,unique,N,4.0,2.0,1100.0,31.5,13.0,83.0,13.0,5.0,5.0,24.333334,24.333334
Shield Guardian,MM,271.0,construct,generic,N,7.0,3.0,2900.0,142.5,17.0,172.0,17.0,7.0,7.0,35.333332,35.333332
Shifter,ERftLW,319.0,humanoid,generic,N,0.5,2.0,100.0,19.5,14.0,24.5,14.0,5.0,5.0,12.0,12.0
Shoalar Quanderil,PotA,208.0,humanoid,unique,N,4.0,2.0,1100.0,60.0,13.0,60.0,13.0,5.0,5.0,31.0,31.0
Shockerstomper,WDotMM,174.0,construct,unique,N,14.0,5.0,11500.0,310.0,20.0,310.0,20.0,8.0,8.0,176.0,176.0
Shoosuva,MPMotM,216.0,fiend,generic,N,8.0,3.0,3900.0,136.0,14.0,207.5,16.0,7.0,7.0,39.0,47.666668
Shoosuva,VGtM,137.0,fiend,legacy,N,8.0,3.0,3900.0,110.5,14.0,210.0,16.0,7.0,7.0,47.666668,47.666668
Sibriex,MPMotM,217.0,fiend,legendary,L,18.0,6.0,20000.0,150.0,19.0,240.0,21.0,13.0,13.0,186.0,195.33333
Sibriex,MToF,137.0,fiend,legacy,L,18.0,6.0,20000.0,150.0,19.0,240.0,19.0,6.0,6.0,200.0,200.0
Silver Dragon Wyrmling,MM,118.0,dragon,generic,N,2.0,2.0,450.0,45.0,17.0,45.0,19.0,6.0,6.0,24.0,24.0
"Silver Dragon, Adult",MM,117.0,dragon,legendary,L,16.0,5.0,15000.0,243.0,19.0,333.0,21.0,13.0,13.0,122.333336,122.333336
"Silver Dragon, Ancient",MM,116.0,dragon,legendary,LL,23.0,7.0,50000.0,487.5,22.0,577.0,24.0,17.0,17.0,158.33333,158.33333
"Silver Dragon, Young",MM,118.0,dragon,generic,N,9.0,4.0,5000.0,168.0,18.0,168.0,20.0,10.0,10.0,64.666664,64.666664
Silver Greatwyrm,FToD,208.0,dragon,legendary,L,28.0,8.0,120000.0,565.5,22.0,685.5,24.0,18.0,18.0,195.0,195.0
Silverquill Apprentice,SaCoC,214.0,humanoid,generic,N,2.0,2.0,450.0,44.0,15.0,44.0,15.0,4.0,4.0,14.5,14.5
Silverquill Pledgemage,SaCoC,214.0,humanoid,generic,N,4.0,2.0,1100.0,66.0,16.0,66.0,21.0,5.0,5.0,29.0,29.0
Silverquill Professor of Radiance,SaCoC,215.0,humanoid,generic,N,7.0,3.0,2900.0,97.5,15.0,97.5,19.0,7.0,9.0,35.0,35.0
Silverquill Professor of Shadow,SaCoC,215.0,humanoid,generic,N,7.0,3.0,2900.0,97.5,15.0,97.5,19.0,7.0,9.0,35.0,35.0
Sir Braford,TftYP,243.0,humanoid,unique,N,0.5,2.0,100.0,19.5,18.0,19.5,18.0,6.0,6.0,8.0,8.0
Sir Godfrey Gwilym,CoS,139.0,undead,unique,N,6.0,3.0,2300.0,136.0,13.0,166.0,15.0,7.0,7.0,46.333332,46.333332
Sire of Insanity,GGtR,197.0,fiend,generic,N,12.0,4.0,8400.0,157.5,17.0,196.9,21.0,10.0,10.0,60.0,60.0
Siren,TftYP,243.0,fey,generic,N,3.0,2.0,700.0,38.5,14.0,53.0,21.0,5.0,5.0,13.0,13.0
Skabatha Nightshade,WBtW,218.0,fey,unique,N,8.0,3.0,3900.0,150.0,16.0,150.0,18.0,7.0,7.0,50.0,50.0
Skeemo Weirdbottle,WDH,200.0,humanoid,generic,N,6.0,3.0,2300.0,72.0,15.0,72.0,22.0,6.0,6.0,64.666664,64.666664
Skeletal Alchemist,GoS,253.0,undead,generic,N,0.5,2.0,100.0,32.5,11.0,32.5,13.0,3.0,3.0,10.0,10.0
Skeletal Juggernaut,GoS,253.0,undead,generic,N,5.0,3.0,1800.0,142.5,13.0,142.5,15.0,6.0,6.0,36.0,36.0
Skeletal Swarm,GoS,254.0,undead,generic,N,2.0,2.0,450.0,60.0,13.0,120.0,13.0,4.0,4.0,11.0,11.0
Skeleton,MM,272.0,undead,generic,N,0.25,2.0,50.0,13.0,13.0,13.0,13.0,4.0,4.0,5.5,5.5
"Skeleton, Minotaur",MM,273.0,undead,generic,N,2.0,2.0,450.0,67.5,12.0,67.5,12.0,6.0,6.0,18.666666,18.666666
"Skeleton, Warhorse",MM,273.0,undead,generic,N,0.5,2.0,100.0,22.5,13.0,22.5,13.0,6.0,6.0,11.0,11.0
Sken Zabriss,EGtW,221.0,humanoid,unique,N,1.0,2.0,200.0,45.5,16.0,54.0,16.0,5.0,5.0,7.5,7.5
Skittering Horror,GGtR,205.0,aberration,generic,N,15.0,5.0,13000.0,228.0,17.0,288.0,17.0,11.0,14.0,76.0,76.0
Skitterwidget,CM,136.0,construct,generic,N,5.0,3.0,1800.0,85.0,18.0,115.0,18.0,6.0,6.0,27.0,27.0
Skulk,MPMotM,219.0,monstrosity,generic,N,0.5,2.0,100.0,18.0,14.0,18.0,18.0,6.0,10.0,10.0,10.0
Skulk,MToF,227.0,humanoid,legacy,N,0.5,2.0,100.0,18.0,14.0,18.0,18.0,6.0,10.0,13.5,13.5
Skull Lasher of Myrkul,BGDiA,234.0,humanoid,generic,N,1.0,2.0,200.0,32.5,12.0,32.5,17.0,2.0,2.0,22.0,22.0
Skull Lord,MPMotM,220.0,undead,legendary,L,15.0,5.0,13000.0,112.5,18.0,253.1,18.0,8.0,8.0,171.0,171.0
Skull Lord,MToF,230.0,undead,legacy,L,15.0,5.0,13000.0,105.0,18.0,243.8,18.0,10.0,10.0,131.33333,131.33333
Skum,GoS,254.0,aberration,generic,N,5.0,3.0,1800.0,93.5,14.0,93.5,14.0,7.0,7.0,32.0,32.0
Skyjek Roc,GGtR,219.0,monstrosity,generic,N,2.0,2.0,450.0,37.5,15.0,37.5,15.0,7.0,7.0,19.0,19.0
Skylla,WBtW,220.0,humanoid,unique,N,2.0,2.0,450.0,39.0,13.0,59.0,13.0,2.0,2.0,7.5,22.5
Skyswimmer,GGtR,220.0,monstrosity,generic,N,13.0,5.0,10000.0,216.0,18.0,216.0,18.0,11.0,11.0,74.0,74.0
Skyweaver,PotA,191.0,humanoid,generic,N,3.0,2.0,700.0,44.0,15.0,44.0,15.0,5.0,5.0,56.0,56.0
"Slaad, Blue",MM,276.0,aberration,generic,N,7.0,3.0,2900.0,123.5,15.0,229.5,17.0,8.0,8.0,36.0,36.0
"Slaad, Death",MM,278.0,aberration,generic,N,10.0,4.0,5900.0,170.0,18.0,250.0,20.0,9.0,9.0,54.0,54.0
"Slaad, Gray",MM,277.0,aberration,generic,N,9.0,4.0,5000.0,127.5,18.0,235.5,20.0,7.0,7.0,46.0,46.0
"Slaad, Green",MM,277.0,aberration,generic,N,8.0,3.0,3900.0,127.5,16.0,196.3,18.0,7.0,7.0,50.0,50.0
"Slaad, Red",MM,276.0,aberration,generic,N,5.0,3.0,1800.0,93.5,14.0,184.5,14.0,6.0,6.0,22.0,22.0
"Slaad, Tadpole",MM,276.0,aberration,generic,N,0.125,2.0,25.0,10.0,12.0,20.0,14.0,4.0,4.0,4.5,4.5
Slarkrethel,SKT,224.0,monstrosity,unique,LL,25.0,8.0,75000.0,472.5,18.0,703.1,26.0,17.0,17.0,332.5,332.5
Slithering Bloodfin,CRCotN,209.0,aberration,generic,N,9.0,4.0,5000.0,93.5,16.0,121.5,16.0,9.0,13.0,33.0,54.0
Slithering Tracker,MPMotM,221.0,ooze,generic,N,3.0,2.0,700.0,39.0,14.0,78.0,14.0,5.0,5.0,22.166666,22.166666
Slithering Tracker,VGtM,191.0,ooze,legacy,N,3.0,2.0,700.0,32.5,14.0,64.0,14.0,5.0,5.0,31.333334,31.333334
Smiler the Defiler,BGDiA,133.0,fey,unique,N,7.0,3.0,2900.0,165.0,18.0,247.5,20.0,9.0,9.0,18.0,18.0
"Snapping Turtle, Giant",ToA,222.0,beast,generic,N,3.0,2.0,700.0,75.0,17.0,75.0,17.0,6.0,6.0,18.0,18.0
Snarla,TftYP,102.0,humanoid,unique,N,5.0,3.0,1800.0,58.5,12.0,116.0,17.0,4.0,4.0,36.0,36.0
Snow Golem,IDRotF,308.0,construct,generic,N,3.0,2.0,700.0,39.0,8.0,78.0,8.0,4.0,4.0,36.0,36.0
Snurrevin,TftYP,53.0,humanoid,unique,N,2.0,2.0,450.0,45.5,16.0,45.5,21.0,4.0,4.0,21.0,21.0
Solar,MM,18.0,celestial,legendary,L,21.0,7.0,33000.0,243.0,21.0,243.0,25.0,15.0,15.0,126.0,126.0
Soldier,GGtR,226.0,humanoid,generic,N,0.5,2.0,100.0,16.5,18.0,16.5,19.0,3.0,3.0,13.0,13.0
Spawn of Kyuss,MPMotM,225.0,undead,generic,N,5.0,3.0,1800.0,76.5,10.0,106.5,10.0,6.0,6.0,13.5,30.5
Spawn of Kyuss,VGtM,192.0,undead,legacy,N,5.0,3.0,1800.0,76.5,10.0,106.0,10.0,6.0,6.0,40.0,40.0
Spectator,MM,30.0,aberration,generic,N,3.0,2.0,700.0,39.0,14.0,39.0,16.0,5.0,5.0,32.0,32.0
Specter,MM,279.0,undead,generic,N,1.0,2.0,200.0,22.5,12.0,44.0,12.0,4.0,4.0,10.0,10.0
Spellix Romwod,IDRotF,144.0,humanoid,unique,N,0.5,2.0,100.0,33.0,14.0,33.0,18.0,5.0,5.0,7.6666665,7.6666665
Sperm Whale,IDRotF,309.0,beast,generic,N,8.0,3.0,3900.0,189.0,13.0,189.0,13.0,11.0,11.0,42.0,42.0
Sphinx of Judgement,GGtR,183.0,monstrosity,legendary,L,11.0,4.0,7200.0,136.0,17.0,136.0,19.0,8.0,8.0,82.0,82.0
"Sphinx, Androsphinx",MM,281.0,monstrosity,legendary,LL,17.0,6.0,18000.0,199.5,17.0,248.8,19.0,12.0,12.0,109.0,109.0
"Sphinx, Gynosphinx",MM,282.0,monstrosity,legendary,LL,11.0,4.0,7200.0,136.0,17.0,170.0,22.0,8.0,8.0,65.0,65.0
"Spider, Giant",MM,328.0,beast,generic,N,1.0,2.0,200.0,26.0,14.0,26.0,15.0,5.0,5.0,15.0,15.0
Spirit Statue Mascot,SaCoC,216.0,construct,generic,N,0.25,2.0,50.0,26.0,14.0,26.0,14.0,4.0,4.0,5.5,6.6666665
Spitting Mimic,IDRotF,302.0,monstrosity,generic,N,5.0,3.0,1800.0,85.0,14.0,85.0,16.0,8.0,10.0,37.0,37.0
"Spore Servant, Chuul",OotA,228.0,plant,generic,N,4.0,2.0,1100.0,93.5,16.0,93.5,16.0,6.0,6.0,22.0,22.0
"Spore Servant, Hooked Horror",OotA,229.0,plant,generic,N,3.0,2.0,700.0,65.0,15.0,75.0,15.0,6.0,6.0,22.0,22.0
"Spore Servant, Quaggoth",MM,230.0,plant,generic,N,1.0,2.0,200.0,45.0,13.0,45.0,13.0,5.0,5.0,12.0,12.0
Sprite,MM,283.0,fey,generic,N,0.25,2.0,50.0,2.5,15.0,2.5,17.0,6.0,6.0,1.0,1.0
Spy,MM,,humanoid,generic,N,1.0,2.0,200.0,27.0,12.0,27.0,12.0,4.0,4.0,18.0,18.0
Squirt the Oilcan,WBtW,110.0,construct,unique,N,0.25,2.0,50.0,17.5,15.0,17.5,15.0,4.0,4.0,4.5,4.5
"Star Spawn Emissary, Greater",VRGtR,245.0,aberration,legendary,L,21.0,7.0,33000.0,290.0,15.0,410.0,17.0,14.0,14.0,220.5,220.5
"Star Spawn Emissary, Lesser",VRGtR,245.0,aberration,legendary,L,19.0,6.0,22000.0,241.5,19.0,331.5,21.0,11.0,11.0,142.5,142.5
Star Spawn Grue,MPMotM,227.0,aberration,generic,N,0.25,2.0,50.0,17.5,11.0,17.5,11.0,3.0,3.0,6.0,6.0
Star Spawn Grue,MToF,234.0,aberration,legacy,N,0.25,2.0,50.0,17.5,11.0,17.5,11.0,3.0,5.0,6.0,6.0
Star Spawn Hulk,MPMotM,227.0,aberration,generic,N,10.0,4.0,5900.0,136.5,16.0,204.8,16.0,9.0,9.0,37.0,37.0
Star Spawn Hulk,MToF,234.0,aberration,legacy,N,10.0,4.0,5900.0,136.5,16.0,271.5,16.0,9.0,9.0,38.666668,38.666668
Star Spawn Larva Mage,MPMotM,228.0,aberration,legendary,L,16.0,5.0,15000.0,168.0,16.0,262.5,18.0,8.0,8.0,96.0,96.0
Star Spawn Larva Mage,MToF,235.0,aberration,legacy,L,16.0,5.0,15000.0,168.0,16.0,247.5,18.0,8.0,8.0,131.33333,131.33333
Star Spawn Mangler,MPMotM,229.0,aberration,generic,N,5.0,3.0,1800.0,71.5,14.0,71.5,18.0,7.0,7.0,28.333334,47.0
Star Spawn Mangler,MToF,236.0,aberration,legacy,N,5.0,3.0,1800.0,71.5,14.0,71.5,14.0,7.0,11.0,50.0,50.0
Star Spawn Seer,MPMotM,230.0,aberration,generic,N,13.0,5.0,10000.0,153.0,17.0,241.3,19.0,11.0,11.0,64.0,75.0
Star Spawn Seer,MToF,236.0,aberration,legacy,N,13.0,5.0,10000.0,153.0,17.0,266.3,19.0,11.0,11.0,73.666664,73.666664
Statue of Lloth,WDotMM,142.0,construct,unique,N,11.0,4.0,7200.0,230.0,17.0,287.5,19.0,10.0,10.0,38.0,38.0
"Steeder, Female",MPMotM,231.0,monstrosity,generic,N,1.0,2.0,200.0,30.0,14.0,30.0,14.0,5.0,5.0,16.5,16.5
"Steeder, Female",OotA,231.0,monstrosity,generic,N,1.0,2.0,200.0,30.0,14.0,30.0,14.0,5.0,5.0,15.0,15.0
"Steeder, Male",MPMotM,231.0,monstrosity,generic,N,0.25,2.0,50.0,13.0,12.0,13.0,12.0,4.0,4.0,11.0,11.0
Steel Crane,CM,164.0,humanoid,unique,N,8.0,3.0,3900.0,76.5,17.0,183.0,17.0,7.0,7.0,25.5,25.5
Steel Predator,MPMotM,232.0,construct,generic,N,16.0,5.0,15000.0,207.0,20.0,370.5,22.0,12.0,12.0,55.333332,55.333332
Steel Predator,MToF,239.0,construct,legacy,N,16.0,5.0,15000.0,207.0,20.0,388.1,22.0,12.0,12.0,48.666668,48.666668
Stegosaurus,MPMotM,96.0,beast,generic,N,4.0,2.0,1100.0,76.0,13.0,76.0,13.0,7.0,7.0,26.0,26.0
Stegosaurus,VGtM,140.0,beast,legacy,N,4.0,2.0,1100.0,76.0,13.0,76.0,13.0,7.0,7.0,26.0,26.0
Stench Kow,MPMotM,72.0,fiend,generic,N,0.25,2.0,50.0,15.0,10.0,15.0,10.0,6.0,6.0,7.5,9.833333
Stench Kow,VGtM,207.0,beast,legacy,N,0.25,2.0,50.0,15.0,10.0,15.0,11.0,6.0,6.0,9.833333,9.833333
Stirge,MM,284.0,beast,generic,N,0.125,2.0,25.0,2.5,14.0,2.5,14.0,5.0,5.0,5.5,5.5
Stone Cursed,MPMotM,233.0,construct,generic,N,1.0,2.0,200.0,19.5,17.0,19.5,19.0,5.0,5.0,12.0,12.0
Stone Giant,MM,156.0,giant,generic,N,7.0,3.0,2900.0,126.5,17.0,126.5,19.0,9.0,9.0,38.0,38.0
Stone Giant Dreamwalker,MPMotM,234.0,giant,generic,N,10.0,4.0,5900.0,161.0,18.0,181.0,20.0,10.0,10.0,48.0,48.0
Stone Giant Dreamwalker,VGtM,150.0,giant,legacy,N,10.0,4.0,5900.0,161.0,18.0,176.0,18.0,10.0,10.0,38.0,38.0
Stone Giant of Deadstone Cleft,SKT,146.0,giant,generic,N,7.0,3.0,2900.0,126.5,17.0,189.8,19.0,9.0,9.0,38.0,38.0
Stone Golem,MM,170.0,construct,generic,N,10.0,4.0,5900.0,178.5,17.0,223.1,19.0,10.0,10.0,39.0,39.0
Stone Juggernaut,ToA,231.0,construct,unique,N,12.0,4.0,8400.0,157.5,15.0,196.3,15.0,10.0,10.0,80.0,80.0
Stonemelder,PotA,197.0,humanoid,generic,N,4.0,2.0,1100.0,75.0,17.0,75.0,22.0,5.0,5.0,38.0,38.0
Storm Giant,MM,156.0,giant,generic,N,13.0,5.0,10000.0,230.0,16.0,230.0,18.0,14.0,14.0,76.0,76.0
Storm Giant Quintessent,MPMotM,235.0,giant,legendary,LL,16.0,5.0,15000.0,230.0,12.0,325.0,14.0,14.0,14.0,125.0,125.0
Storm Giant Quintessent,VGtM,151.0,giant,legacy,LL,16.0,5.0,15000.0,230.0,12.0,287.5,16.0,14.0,14.0,102.0,102.0
Storm Giant Skeleton,CM,208.0,undead,generic,N,16.0,5.0,15000.0,204.0,13.0,306.0,13.0,14.0,14.0,100.0,100.0
Strahd von Zarovich,CoS,239.0,undead,unique,LL,15.0,5.0,13000.0,144.5,16.0,408.1,18.0,9.0,9.0,130.66667,130.66667
Strahd Zombie,CoS,241.0,undead,generic,N,1.0,2.0,200.0,30.0,8.0,30.0,8.0,3.0,3.0,11.0,11.0
Strahd's Animated Armor,CoS,227.0,construct,unique,N,6.0,3.0,2300.0,112.5,21.0,168.8,21.0,6.0,6.0,26.0,26.0
Strigoi,VRGtR,246.0,monstrosity,generic,N,4.0,2.0,1100.0,52.5,16.0,84.0,18.0,5.0,5.0,33.0,33.0
Strixhaven Campus Guide,SaCoC,217.0,construct,generic,N,1.0,2.0,200.0,31.5,17.0,31.5,17.0,4.0,4.0,13.0,13.0
Strongheart,WBtW,228.0,humanoid,unique,N,4.0,2.0,1100.0,55.0,20.0,55.0,21.0,6.0,8.0,25.5,25.5
Su-Monster,ToA,232.0,monstrosity,generic,N,1.0,2.0,200.0,27.5,12.0,37.0,12.0,4.0,4.0,16.333334,16.333334
Succubus,MM,285.0,fiend,generic,N,4.0,2.0,1100.0,66.0,15.0,132.0,15.0,7.0,7.0,21.333334,21.333334
Sul Khatesh,ERftLW,304.0,fiend,unique,L,28.0,8.0,120000.0,475.0,22.0,706.3,31.0,18.0,18.0,239.0,239.0
Swarm of Animated Books,CM,19.0,construct,generic,N,0.25,2.0,50.0,22.0,12.0,22.0,12.0,3.0,3.0,5.1666665,5.1666665
Swarm of Bats,MM,337.0,beast,generic,N,0.25,2.0,50.0,22.5,12.0,45.0,12.0,4.0,4.0,4.1666665,4.1666665
Swarm of Campestris,WBtW,232.0,plant,generic,N,1.0,2.0,200.0,27.0,12.0,54.0,12.0,0.0,0.0,8.333333,8.333333
Swarm of Cranium Rats,MPMotM,83.0,aberration,generic,N,5.0,3.0,1800.0,76.5,12.0,153.0,12.0,5.0,5.0,33.0,33.0
Swarm of Cranium Rats,VGtM,133.0,beast,legacy,N,5.0,3.0,1800.0,36.0,12.0,54.0,12.0,5.0,5.0,14.0,14.0
Swarm of Gremishkas,VRGtR,235.0,monstrosity,generic,N,2.0,2.0,450.0,24.5,12.0,49.0,16.0,4.0,4.0,17.166666,17.166666
Swarm of Hoard Scarabs,FToD,205.0,monstrosity,generic,N,2.0,2.0,450.0,31.5,14.0,63.0,15.0,5.0,5.0,11.166667,11.166667
Swarm of Insects,MM,338.0,beast,generic,N,0.5,2.0,100.0,22.5,12.0,45.0,12.0,3.0,3.0,7.5,7.5
Swarm of Maggots,VRGtR,247.0,beast,generic,N,2.0,2.0,450.0,22.5,11.0,45.0,13.0,3.0,3.0,8.333333,8.333333
Swarm of Poisonous Snakes,MM,338.0,beast,generic,N,2.0,2.0,450.0,36.0,14.0,72.0,14.0,6.0,6.0,19.833334,19.833334
Swarm of Rats,MM,339.0,beast,generic,N,0.25,2.0,50.0,24.5,10.0,49.0,10.0,2.0,2.0,5.8333335,5.8333335
Swarm of Ravens,MM,339.0,beast,generic,N,0.25,2.0,50.0,24.5,12.0,49.0,12.0,4.0,4.0,5.8333335,5.8333335
Swarm of Rot Grubs,MPMotM,237.0,beast,generic,N,0.5,2.0,100.0,22.5,8.0,22.5,8.0,0.0,0.0,14.0,14.0
Swarm of Rot Grubs,VGtM,208.0,beast,legacy,N,0.5,2.0,100.0,22.5,8.0,45.0,8.0,0.0,0.0,10.5,10.5
Swarm of Scarabs,VRGtR,247.0,beast,generic,N,3.0,2.0,700.0,27.5,13.0,55.0,13.0,4.0,4.0,18.666666,18.666666
Swarm of Sorrowfish,CRCotN,210.0,aberration,generic,N,6.0,3.0,2300.0,104.0,14.0,171.0,16.0,8.0,8.0,18.666666,18.666666
Swarm of Zombie Limbs,VRGtR,254.0,undead,generic,N,1.0,2.0,200.0,22.5,10.0,45.0,10.0,4.0,6.0,19.166666,19.166666
Swashbuckler,MPMotM,238.0,humanoid,generic,N,3.0,2.0,700.0,66.0,17.0,66.0,17.0,6.0,6.0,23.5,23.5
Swashbuckler,VGtM,217.0,humanoid,legacy,N,3.0,2.0,700.0,66.0,17.0,66.0,17.0,6.0,6.0,32.0,32.0
Swavain Basilisk,EGtW,300.0,monstrosity,generic,N,7.0,3.0,2900.0,85.0,16.0,85.0,17.0,6.0,10.0,38.0,38.0
Sword Wraith Commander,MPMotM,239.0,undead,generic,N,8.0,3.0,3900.0,127.5,18.0,191.3,14.0,7.0,7.0,57.0,57.0
Sword Wraith Commander,MToF,241.0,undead,legacy,N,8.0,3.0,3900.0,127.5,18.0,191.3,14.0,7.0,7.0,57.0,57.0
Sword Wraith Warrior,MPMotM,239.0,undead,generic,N,3.0,2.0,700.0,45.0,16.0,90.0,12.0,6.0,6.0,17.0,17.0
Sword Wraith Warrior,MToF,241.0,undead,legacy,N,3.0,2.0,700.0,45.0,16.0,90.0,12.0,6.0,6.0,17.0,17.0
Tabaxi Hunter,ToA,232.0,humanoid,generic,N,1.0,2.0,200.0,40.5,14.0,40.5,14.0,5.0,5.0,14.0,14.0
Tabaxi Minstrel,ToA,233.0,humanoid,generic,N,0.25,2.0,50.0,22.5,12.0,22.5,12.0,4.0,4.0,8.0,8.0
Talis the White,HotDQ,93.0,humanoid,unique,N,5.0,3.0,1800.0,58.5,18.0,68.0,18.0,5.0,5.0,39.0,39.0
Tanarukk,MPMotM,240.0,fiend,generic,N,5.0,3.0,1800.0,95.0,14.0,95.0,16.0,7.0,7.0,19.5,36.5
Tanarukk,VGtM,186.0,fiend,legacy,N,5.0,3.0,1800.0,95.0,14.0,95.0,16.0,7.0,7.0,39.0,39.0
Tanazir Quandrix,SaCoC,218.0,dragon,unique,L,24.0,7.0,62000.0,444.0,21.0,534.0,23.0,16.0,16.0,144.33333,144.33333
Tarkanan Assassin,ERftLW,319.0,humanoid,generic,N,2.0,2.0,450.0,45.5,15.0,45.5,15.0,5.0,5.0,26.0,26.0
Tarrasque,MM,286.0,monstrosity,unique,L,30.0,9.0,155000.0,676.5,25.0,766.0,29.0,19.0,19.0,249.33333,249.33333
Tarul Var,TftYP,244.0,undead,unique,L,13.0,5.0,10000.0,105.0,16.0,243.8,23.0,9.0,9.0,121.833336,121.833336
Tashlyn Yafeera,WDH,200.0,humanoid,unique,N,9.0,4.0,5000.0,149.5,18.0,199.0,18.0,8.0,8.0,31.333334,31.333334
Tecuziztecatl,TftYP,245.0,monstrosity,unique,N,4.0,2.0,1100.0,102.0,13.0,102.0,13.0,5.0,5.0,28.0,28.0
Thavius Kreeg,BGDiA,42.0,humanoid,unique,N,0.5,2.0,100.0,40.5,10.0,40.5,10.0,3.0,3.0,4.0,4.0
Thayan Apprentice,TftYP,245.0,humanoid,generic,N,2.0,2.0,450.0,27.5,15.0,27.5,20.0,4.0,4.0,28.0,28.0
Thayan Warrior,TftYP,246.0,humanoid,generic,N,2.0,2.0,450.0,52.0,16.0,52.0,16.0,5.0,6.0,14.0,14.0
The Keeper,TftYP,173.0,giant,unique,N,7.0,3.0,2900.0,126.5,17.0,126.5,19.0,10.0,10.0,40.0,40.0
Thorn Slinger,TftYP,246.0,plant,unique,N,0.5,2.0,100.0,32.5,11.0,32.5,11.0,3.0,3.0,11.0,11.0
Thought Spy,GGtR,233.0,humanoid,generic,N,1.0,2.0,200.0,27.0,13.0,27.0,17.0,4.0,4.0,12.0,12.0
Thousand Teeth,GoS,256.0,monstrosity,unique,L,6.0,3.0,2300.0,93.5,12.0,133.5,12.0,7.0,7.0,43.0,43.0
Thri-kreen,MM,288.0,humanoid,generic,N,1.0,2.0,200.0,33.0,15.0,33.0,15.0,3.0,3.0,10.0,10.0
"Thrull, Servitor",GGtR,221.0,construct,generic,N,0.25,2.0,50.0,22.0,11.0,22.0,11.0,3.0,3.0,5.5,5.5
"Thrull, Winged",GGtR,221.0,construct,generic,N,0.5,2.0,100.0,31.5,12.0,31.5,12.0,4.0,4.0,7.0,7.0
Thug,MM,350.0,humanoid,generic,N,0.5,2.0,100.0,32.5,11.0,32.5,11.0,4.0,5.0,10.0,10.0
Thunderbeast Skeleton,SKT,99.0,undead,generic,N,3.0,2.0,700.0,68.0,15.0,68.0,15.0,7.0,7.0,18.0,18.0
