Monster,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Rakshasa,MM (2024),253.0,Fiend,Medium,generic,N,13.0,5,10000.0,2.0,3.0,4.0,1.0,3.0,5.0,2,3,4,1,3,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,17.0,17.0,221.0,221.0,3.0,16.0,10.0,10.0,94.5,94.5,18.0
Rat,MM (2024),367.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,0.0,-1.0,-4.0,0.0,-3.0,-4,0,-1,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,1.5,1.5,-2.0,-2.0,2.0,2.0,1.0,1.0,
Raven,MM (2024),368.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,2.0,0.0,-3.0,1.0,-2.0,-4,2,0,-3,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,2.5,2.5,-1.0,-1.0,4.0,4.0,1.0,1.0,
Red Dragon Wyrmling,MM (2024),254.0,Dragon,Medium,generic,N,4.0,2,1000.0,4.0,0.0,3.0,1.0,0.0,2.0,4,2,3,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,17.0,75.0,75.0,2.3,2.3,6.0,6.0,33.666668,33.666668,13.0
Red Slaad,MM (2024),285.0,Aberration,Large,generic,N,5.0,3,1400.0,3.0,1.0,3.0,-2.0,-2.0,-2.0,3,1,3,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,14.0,14.0,93.5,154.4,0.2,4.2,6.0,6.0,30.0,30.0,
Reef Shark,MM (2024),368.0,Beast,Medium,generic,N,0.5,2,75.0,2.0,2.0,1.0,-5.0,0.0,-3.0,2,2,1,-5,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,22.0,22.0,-0.5,-0.5,4.0,5.0,7.0,7.0,
Remorhaz,MM (2024),258.0,Monstrosity,Huge,generic,N,11.0,4,6800.0,7.0,1.0,5.0,-3.0,0.0,-3.0,7,1,5,-3,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,18.0,195.5,195.5,1.2,1.2,11.0,11.0,76.5,76.5,19.0
Revenant,MM (2024),259.0,Undead,Medium,generic,N,5.0,3,1400.0,4.0,2.0,4.0,1.0,3.0,4.0,7,2,7,1,6,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,2.0,13.0,15.0,127.5,157.5,5.0,5.0,7.0,7.0,22.0,26.4,15.0
Rhinoceros,MM (2024),368.0,Beast,Large,generic,N,2.0,2,300.0,5.0,-1.0,2.0,-4.0,1.0,-2.0,5,-1,2,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,13.0,13.0,45.0,45.0,0.2,0.2,7.0,7.0,17.0,17.0,
Riding Horse,MM (2024),368.0,Beast,Large,generic,N,0.25,2,37.0,3.0,1.0,1.0,-4.0,0.0,-2.0,3,1,1,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,13.0,13.0,-0.2,-0.2,5.0,5.0,7.5,7.5,
Roc,MM (2024),261.0,Monstrosity,Gargantuan,generic,N,11.0,4,6800.0,9.0,0.0,5.0,-4.0,0.0,-1.0,9,4,5,-4,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,15.0,19.0,248.0,248.0,2.8,2.8,13.0,13.0,72.5,72.5,
Roper,MM (2024),262.0,Aberration,Large,generic,N,5.0,3,1400.0,4.0,-1.0,3.0,-2.0,3.0,-2.0,4,-1,3,-2,3,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,22.0,93.5,93.5,0.8,0.8,7.0,7.0,35.0,35.0,
Rust Monster,MM (2024),263.0,Monstrosity,Medium,generic,N,0.5,2,75.0,1.0,1.0,1.0,-4.0,1.0,-2.0,1,1,1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,33.0,33.0,-0.3,-0.3,3.0,6.0,5.5,5.5,
Saber-Toothed Tiger,MM (2024),369.0,Beast,Large,generic,N,2.0,2,300.0,4.0,3.0,2.0,-4.0,1.0,-1.0,6,5,2,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,17.0,52.5,52.5,1.5,5.5,6.0,8.0,22.0,22.0,
Sahuagin Baron,MM (2024),265.0,Fiend,Large,generic,N,5.0,3,1400.0,4.0,2.0,3.0,2.0,1.0,3.0,4,5,6,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,16.0,76.5,76.5,4.0,4.0,7.0,11.0,49.5,49.5,14.0
Sahuagin Priest,MM (2024),265.0,Fiend,Medium,generic,N,2.0,2,300.0,1.0,0.0,1.0,1.0,2.0,1.0,1,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,38.5,38.5,1.0,3.5,4.0,9.5,22.0,22.0,
Sahuagin Warrior,MM (2024),264.0,Fiend,Medium,generic,N,0.5,2,75.0,1.0,0.0,1.0,1.0,1.0,-1.0,1,0,1,1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,22.0,22.0,0.5,0.5,3.0,7.0,9.0,9.0,
Salamander,MM (2024),267.0,Elemental,Large,generic,N,5.0,3,1400.0,4.0,2.0,2.0,0.0,0.0,1.0,4,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,16.0,90.0,90.0,1.5,1.5,7.0,11.0,45.0,45.0,15.0
Salamander Fire Snake,MM (2024),266.0,Elemental,Medium,generic,N,1.0,2,150.0,1.0,2.0,0.0,-2.0,0.0,-1.0,1,2,0,-2,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,14.0,27.0,27.0,0.0,0.0,4.0,4.0,13.5,13.5,
Salamander Inferno Master,MM (2024),267.0,Elemental,Large,generic,N,15.0,5,13000.0,7.0,3.0,4.0,2.0,0.0,5.0,7,8,4,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,18.0,20.0,256.5,256.5,5.2,9.2,12.0,12.0,105.666664,105.666664,18.0
Satyr,MM (2024),268.0,Fey,Medium,generic,N,0.5,2,75.0,1.0,3.0,0.0,1.0,0.0,2.0,1,3,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,31.5,31.5,1.2,5.2,5.0,5.0,5.5,5.5,12.0
Satyr Revelmaster,MM (2024),268.0,Fey,Medium,generic,N,6.0,3,2000.0,1.0,4.0,1.0,1.0,2.0,3.0,1,7,1,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.0,21.0,82.5,82.5,3.0,7.0,7.0,7.0,39.333332,44.666668,
Scarecrow,MM (2024),261.0,Construct,Medium,generic,N,1.0,2,150.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,11.0,12.0,27.0,27.0,0.3,0.3,3.0,3.0,6.0,6.0,
Scorpion,MM (2024),369.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,0.0,-1.0,-5.0,-1.0,-4.0,-4,0,-1,-5,-1,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,11.0,1.5,1.5,-2.5,-2.5,2.0,2.0,4.5,4.5,
Scout,MM (2024),270.0,Humanoid,Medium,generic,N,0.5,2,75.0,0.0,2.0,1.0,0.0,1.0,0.0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,16.5,16.5,0.7,0.7,4.0,4.0,13.0,13.0,
Scout Captain,MM (2024),270.0,Humanoid,Medium,generic,N,3.0,2,600.0,0.0,3.0,1.0,2.0,2.0,0.0,0,5,1,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,15.0,66.0,78.0,2.0,2.0,5.0,7.0,25.5,25.5,
Sea Hag,MM (2024),271.0,Fey,Medium,generic,N,2.0,2,300.0,3.0,1.0,3.0,1.0,1.0,1.0,3,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,16.0,52.5,52.5,1.7,1.7,5.0,5.0,11.166667,11.166667,
Seahorse,MM (2024),369.0,Beast,Tiny,generic,N,0.0,2,7.0,-5.0,1.0,-1.0,-5.0,0.0,-4.0,-5,1,-1,-5,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.5,1.5,-2.3,-2.3,0.0,0.0,0.0,0.0,
Shadow,MM (2024),272.0,Undead,Medium,generic,N,0.5,2,75.0,-2.0,2.0,1.0,-2.0,0.0,-1.0,-2,2,1,-2,0,-1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.0,0.5,2.0,12.0,16.0,27.5,34.4,-0.3,3.7,4.0,8.0,5.5,5.5,
Shadow Demon,MM (2024),273.0,Fiend,Medium,generic,N,4.0,2,1000.0,-5.0,3.0,1.0,2.0,1.0,2.0,-5,5,1,2,1,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.0,0.5,3.0,14.0,18.0,66.0,132.0,1.3,5.3,5.0,9.0,16.5,16.5,
Shadow Dragon,MM (2024),275.0,or,Huge,generic,L,13.0,5,10000.0,5.0,4.0,4.0,2.0,1.0,4.0,5,9,4,2,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,16.0,18.0,189.0,348.8,5.0,7.0,10.0,10.0,95.833336,95.833336,17.0
Shadow Dragon,MM (2024),275.0,or,Huge,generic,LL,14.0,5,11500.0,5.0,4.0,4.0,2.0,1.0,4.0,5,9,4,2,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,16.0,18.0,189.0,386.3,5.0,7.0,10.0,10.0,111.333336,111.333336,17.0
Shambling Mound,MM (2024),276.0,Plant,Large,generic,N,5.0,3,1400.0,4.0,-1.0,3.0,-3.0,0.0,-3.0,4,-1,3,-3,0,-3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,15.0,15.0,110.5,110.5,0.0,0.0,7.0,7.0,40.333332,40.333332,15.0
Shield Guardian,MM (2024),277.0,Construct,Large,generic,N,7.0,3,2600.0,4.0,-1.0,4.0,-2.0,0.0,-4.0,4,-1,4,-2,0,-4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,17.0,17.0,142.5,172.5,0.2,0.2,7.0,7.0,36.0,36.0,
Shrieker Fungus,MM (2024),125.0,Plant,Medium,generic,N,0.0,2,7.0,-5.0,-5.0,0.0,-5.0,-4.0,-5.0,-5,-5,0,-5,-4,-5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,5.0,5.0,13.5,13.5,-4.0,-4.0,0.0,0.0,0.0,0.0,
Silver Dragon Wyrmling,MM (2024),278.0,Dragon,Medium,generic,N,2.0,2,300.0,4.0,0.0,3.0,1.0,0.0,2.0,4,2,3,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,17.0,45.0,45.0,2.3,2.3,6.0,6.0,24.666666,24.666666,13.0
Skeleton,MM (2024),282.0,Undead,Medium,generic,N,0.25,2,37.0,0.0,3.0,2.0,-2.0,-1.0,-3.0,0,3,2,-2,-1,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,14.0,14.0,13.0,13.0,-0.2,-0.2,5.0,5.0,6.5,6.5,
Slaad Tadpole,MM (2024),284.0,Aberration,Tiny,generic,N,0.125,2,19.0,-2.0,2.0,0.0,-4.0,-3.0,-4.0,-2,2,0,-4,-3,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,12.0,14.0,7.5,15.0,-1.8,-1.8,4.0,4.0,5.5,5.5,
Smoke Mephit,MM (2024),208.0,Elemental,Small,generic,N,0.25,2,37.0,-2.0,2.0,1.0,0.0,0.0,0.0,-2,2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,13.5,13.5,0.2,0.2,4.0,4.0,4.5,4.5,11.0
Solar,MM (2024),288.0,Celestial,Large,generic,L,21.0,7,33000.0,8.0,6.0,8.0,7.0,7.0,10.0,8,6,8,7,7,10,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,21.0,21.0,297.0,501.0,7.7,11.7,15.0,15.0,149.0,149.0,25.0
Spectator,MM (2024),289.0,Aberration,Medium,generic,N,3.0,2,600.0,-1.0,2.0,2.0,1.0,2.0,0.0,-1,2,2,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,18.0,45.5,45.5,1.0,1.0,4.0,4.0,23.75,28.5,12.0
Specter,MM (2024),290.0,Undead,Medium,generic,N,1.0,2,150.0,-5.0,2.0,0.0,0.0,0.0,0.0,-5,2,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,2.0,12.0,12.0,22.5,45.0,-0.5,-0.5,4.0,4.0,7.0,7.0,
Sphinx of Lore,MM (2024),293.0,Celestial,Large,generic,L,11.0,4,6800.0,4.0,2.0,3.0,4.0,4.0,4.0,4,2,3,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,10.0,17.0,17.0,170.0,290.0,3.5,3.5,8.0,8.0,107.5,107.5,16.0
Sphinx of Lore,MM (2024),293.0,Celestial,Large,generic,LL,12.0,4,8200.0,4.0,2.0,3.0,4.0,4.0,4.0,4,2,3,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,10.0,17.0,17.0,170.0,320.0,3.5,3.5,8.0,8.0,122.0,122.0,16.0
Sphinx of Secrets,MM (2024),292.0,Celestial,Large,generic,N,8.0,3,3500.0,4.0,2.0,3.0,4.0,4.0,4.0,4,2,3,4,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,5.0,16.0,18.0,136.0,136.0,3.5,7.5,7.0,7.0,61.0,61.0,15.0
Sphinx of Valor,MM (2024),294.0,Celestial,Large,generic,L,17.0,6,18000.0,6.0,0.0,5.0,3.0,6.0,4.0,6,6,11,9,12,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,12.0,17.0,20.0,199.5,369.5,8.0,8.0,12.0,12.0,158.66667,158.66667,20.0
Sphinx of Valor,MM (2024),294.0,Celestial,Large,generic,LL,18.0,6,20000.0,6.0,0.0,5.0,3.0,6.0,4.0,6,6,11,9,12,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,12.0,17.0,20.0,199.5,399.5,8.0,8.0,12.0,12.0,178.66667,178.66667,20.0
Sphinx of Wonder,MM (2024),291.0,Celestial,Tiny,generic,N,1.0,2,150.0,-2.0,3.0,1.0,2.0,1.0,0.0,-2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,3.0,13.0,15.0,24.5,49.0,0.8,0.8,5.0,5.0,7.0,7.0,
Spider,MM (2024),369.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,2.0,-1.0,-5.0,0.0,-4.0,-4,2,-1,-5,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,1.5,1.5,-2.0,-2.0,4.0,4.0,3.5,3.5,
Spined Devil,MM (2024),296.0,Fiend,Small,generic,N,2.0,2,300.0,0.0,2.0,1.0,0.0,2.0,-1.0,0,2,1,0,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,13.0,17.0,45.0,45.0,0.7,4.7,4.0,4.0,18.0,18.0,
Spirit Naga,MM (2024),297.0,Fiend,Large,generic,N,8.0,3,3500.0,4.0,3.0,2.0,3.0,2.0,3.0,4,6,5,3,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0,17.0,135.0,135.0,4.8,4.8,7.0,7.0,64.5,64.5,14.0
Sprite,MM (2024),298.0,Fey,Tiny,generic,N,0.25,2,37.0,-4.0,4.0,0.0,2.0,1.0,0.0,-4,4,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,10.0,10.0,0.5,0.5,6.0,6.0,6.5,6.5,
Spy,MM (2024),295.0,Humanoid,Medium,generic,N,1.0,2,150.0,0.0,2.0,0.0,1.0,2.0,3.0,0,2,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.0,16.0,27.0,27.0,1.3,5.3,4.0,8.0,12.5,12.5,
Spy Master,MM (2024),295.0,Humanoid,Medium,generic,N,10.0,4,5700.0,0.0,5.0,1.0,4.0,3.0,3.0,0,9,5,8,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,19.0,23.0,137.5,137.5,5.3,9.3,9.0,10.0,63.0,63.0,
Steam Mephit,MM (2024),208.0,Elemental,Small,generic,N,0.25,2,37.0,-3.0,0.0,0.0,0.0,0.0,1.0,-3,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,10.0,17.5,17.5,-0.3,-0.3,2.0,2.0,6.6666665,8.333333,10.0
Stirge,MM (2024),299.0,Monstrosity,Tiny,generic,N,0.125,2,19.0,-3.0,3.0,0.0,-4.0,-1.0,-2.0,-3,3,0,-4,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,5.0,5.0,-1.2,-1.2,5.0,5.0,6.5,6.5,
Stone Giant,MM (2024),300.0,Giant,Huge,generic,N,7.0,3,2600.0,6.0,2.0,5.0,0.0,1.0,-1.0,6,5,8,0,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,17.0,126.5,138.0,3.7,3.7,9.0,9.0,48.833332,48.833332,17.0
